berita,label
"Demonstrasi memperingati 56 tahun PT Freeport Indonesia di Makassar, Sulawesi Selatan, dibubarkan paksa oleh sejumlah organisasi masyarakat (ormas) dan geng motor saat mahasiswa hendak menuju Monumen Mandala.",0
"Majelis Wali Amanah (MWA) Universitas Sebelas Maret (UNS), Solo menyatakan akan melayangkan somasi ke Kementerian Pendidikan Kebudayaan Riset dan Teknologi (Kemendikbudristek).",0
Unjuk rasa menolak undang-undang Nomor 2 tahun 2022 tentang Cipta Kerja (UU Ciptaker) oleh mahasiswa Universitas Negeri Makassar (UNM) berakhir bentrok.,0
"Bentrok antara aparat dengan mahasiswa massa aksi tolak Undang-undang Nomor 2 tahun 2022 tentang Cipta Kerja masih berlangsung di Makassar, Sulawesi Selatan, Kamis (6/4). ",0
Puncak arus mudik lebaran atau Idul Fitri 1444 H/2023 di Sumatera Utara (Sumut) diperkirakan terjadi pada H-1 atau Jumat 21 April 2023.,0
"Kantor DPRD Sulawesi Selatan dijadikan sebagai tempat pembuangan sampah dadakan yang dilakukan ratusan mahasiswa gabungan yang berunjuk rasa menolak Perppu Cipta Kerja yang telah disahkan jadi undang-undang, Makassar, Kamis (6/4).",0
"Setidaknya sebanyak 14 warga Kampung Adat Dingin, Kecamatan Muara Lawa, Kabupaten Kutai Barat, Kalimantan Timur ditangkap polisi setempat pada Sabtu, (25/3).",0
Gubernur Bali I Wayan Koster mengungkapkan rasa bangganya bisa menolak tim nasional Israel bertanding di Bali di ajang Piala Dunia U-20 2023.,0
Tiket kereta api di masa mudik Lebaran 2023 di KAI Daop 8 Surabaya baru terjual 380.950 tiket atau 64 persen. Adapun total tiket mudik yang disediakan sebanyak 591.521 tiket.,0
"Badan Pengawas Obat dan Makanan (BPOM) mengambil sampel 14 makanan yang dijajakan oleh pedagang di Kawasan Wisata Pecinan Kya-Kya Jalan Kembang Jepun, Surabaya. ",0
"Paus sperma raksasa ditemukan mati saat terdampar di Pantai Yeh Malet, Desa Antiga Kelod, Kecamatan Manggis, Kabupaten Karangasem, Bali.",0
"Seorang perempuan yang merupakan Warga Negara Asing (WNA) asal Italia dideportasi oleh Kantor Imigrasi Kelas I TPI Denpasar, Bali.",0
Wakil Gubernur Jawa Timur Emil Elestianto Dardak mengaku positif terinfeksi virus corona (Covid-19). Dia pun tengah menjalani isolasi mandiri (isoman).,0
"Tiga warga Kabupaten Bangkalan, Jawa Timur, tergeletak bersimbah darah di sebuah jalan raya, Rabu (5/4). Mereka diduga korban masalah pemilihan kepala desa (pilkades).",0
Pengurus Partai Demokrat di semua tingkatan se-Indonesia secara serentak menyambangi pengadilan di daerahnya masing-masing menyusul upaya peninjauan kembali (PK) atas putusan kasasi Mahkamah Agung (MA) yang diajukan kubu KSP Moeldoko terkait kasus kudeta Partai Demokrat.,0
"Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Yahya Cholil Staquf mendukung saran Masyarakat Transportasi Indonesia (MTI) yang meminta pemerintah menegur pemudik dengan sepeda motor dan lebih dari satu penumpang, alias bonceng tiga.",0
Kantor Wilayah Kementerian Hukum dan HAM Bali telah mendeportasi 70 warga negara asing (WNA) sepanjang awal Januari hingga 4 April 2023.,0
Majelis Wali Amanat (MWA) Universitas Sebelas Maret (UNS) Surakarta mengklaim tidak ada pelanggaran yang dilakukan pada pelaksanaan pemilihan rektor beberapa waktu lalu.,0
"Anggota DPRD DI Yogyakarta Suparja (57) meninggal dunia di Bandara I Gusti Ngurah Rai, Bali, Selasa (4/4) sekitar pukul 10.35 WITA. Kasat Reskrim Polres Kawasan Bandara Iptu Rionson Ritonga mengatakan Suparja pagi itu sedianya terbang dari Denpasar menuju Jakarta.",0
Polda Kalimantan Selatan menangkap empat terduga pelaku penembakan yang menewaskan seorang lansia bernama Sabriansyah (63) di wilayah Banjar.,0
"Kecelakaan truk yang bermuatan bahan kimia terjadi di Jalan Tol Pemalang-Batang Km 312+400, Jawa Tengah, Selasa (4/4) siang. Akibat kecelakaan tersebut, truk bermuatan bahan kimia terbakar hebat hingga menimbulkan korban jiwa.",0
"Setidaknya sembilan dari 12 diduga korban pembunuhan berencana dukun pengganda uang berinisial TH alias Mbah Slamet (45) dimakamkan di Tempat Pemakaman Umum Desa Balun, Kabupaten Banjarnegara, Jawa Tengah, Selasa (4/4) siang.",0
"Polrestabes Surabaya, Jawa Timur bakal menerapkan hipnoterapi kepada pelanggar lalu lintas agar tidak lagi mengulangi perbuatannya.",0
"Selebgram Medina Zein dijatuhi vonis dua tahun penjara oleh Majelis Hakim Pengadilan Negeri Surabaya, Jawa Timur.",0
"Korban tewas dalam kecelakaan yang melibatkan mobil dinas Bupati Kuningan Acep Purnama, Senin (3/4) siang, berjumlah dua orang. Korban merupakan suami-istri bernama Jamaludin dan Ilah Kustilah.",0
"Wakil Gubernur Bali Tjokorda Oka Artha Ardhana Sukawati atau Cok Ace memproyeksi tingkat okupansi hotel di Bali akan naik 3 persen - 5 persen saat libur Lebaran 2023, meskipun ada wilayah yang kenaikannya bisa 20 persen seperti Kuta dan Nusa Dua.",0
"Gempa bumi tektonik berkekuatan magnitudo 6,4 terjadi di Kota Padang Sidempuan, Provinsi Sumatera Utara, Senin (3/4) pukul 21.59 WIB. Berdasarkan analisis Badan Meteorologi Klimatologi Geofisika (BMKG) gempa tersebut dipicu oleh aktivitas lempeng Indo-Australia. ",0
"Satreskrim Polres Banjarnegara, Jawa Tengah, mengungkap dugaan kasus pembunuhan berantai (serial killer) yang berawal dari penipuan dengan modus penggandaan uang dengan tersangka TH alias Mbah Slamet.",0
"Video pencurian jam tangan milik karyawan toko Samsung Service Center di Jalan Gatot Subroto Kota Medan, Sumatera Utara viral di media sosial.",0
Partai Gerindra mengklaim tak ada pembicaraan soal Pilpres 2024 saat Sekjen Ahmad Muzani bertemu dengan Gubernur Jawa Timur Khofifah Indar Parawansa.,0
"Setidaknya sebanyak 159 rumah di Kabupaten Purwakarta, Jawa Barat rusak akibat terjangan puting beliung pada Minggu (2/4).",0
"Sebuah mobil dinas rombongan Bupati Kuningan Acep Purnama berpelat nomor E 888 Y mengalami kecelakaan hebat di Jalan RE Martadinata, Sindang Agung, Kabupaten Kuningan, Jawa Barat, Senin (3/4) siang.",0
"Wali Kota Solo Gibran Rakabuming Raka mendadak ke Semarang untuk bertemu dengan Gubernur Jawa Tengah Ganjar Pranowo, Senin (3/4).",0
"Mobil dinas Wakil Ketua DPRD Tanjung Jabung (Tanjab) Barat, Jambi, Sjafril Simamora bertabrakan dengan sepeda motor di Simpang Tuan, Kecamatan Mendahara Ulu, Kabupaten Tanjung Jabung Timur, Kamis (30/3). Imbasnya, seorang pelajar yang menumpang sepeda motor itu pun meninggal dunia.",0
"Aksi perampokan bersenjata api di sebuah toko di kawasan Desa Kaliwungu Kecamatan Kedungreja, Kabupaten Cilacap, Jawa Tengah, pada Senin (27/3) lalu ternyata telah direncanakan pelaku selama 10 hari.",0
"Anggota Polres Toraja Utara, Bripka G yang membekingi peredaran narkotika lintas kabupaten di Sulawesi Selatan sejak tahun 2022 lalu akan segera menjalani sidang etik di Mapolda Sulsel.",0
"Bandar narkoba dikabarkan dibebaskan setelah membayar uang sebesar Rp10 juta kepada polisi. Bandar narkoba tersebut sebelumnya ditangkap di wilayah Kabupaten Bone, Sulawesi Selatan, pada Rabu (28/3) lalu.",0
Wali Kota Solo Gibran Rakabuming Raka menilai Dito Ariotedjo cocok menjabat Menteri Pemuda dan Olahraga (Menpora).,0
"Menko Polhukam Mahfud MD mengungkap modus dalam dugaan tindak pidana perdagangan orang (TPPO) di Batam, Kepulauan Riau.",0
"Wali Kota Solo Gibran Rakabuming Raka mendadak ke Semarang untuk menemui Gubernur Jawa Tengah Ganjar Pranowo, Senin (3/4) siang.",0
"Kantor Imigrasi Kelas I Khusus TPI Ngurah Rai, Bali, mendeportasi 40 warga negara asing (WNA) sepanjang 1 Januari hingga 2 April 2023. WNA yang dideportasi ialah mereka yang telah melakukan pelanggaran hukum di Bali.",0
Tim gabungan Polres Cilacap dan Jatanras Polda Jawa Tengah berhasil meringkus kawanan perampok yang beraksi di Cilacap pada Senin (27/3) lalu.,0
"Polda Sumut menggelar pra rekonstruksi penyidikan mendalami kematian personel Satlantas Polres Samosir Bripka Arfan Saragih terlapor kasus dugaan penggelapan uang wajib pajak kendaraan sebesar Rp2,5 miliar di Samsat Pangururan, Kabupaten Samosir.",0
"Ketua DPRD Jawa Tengah yang juga Sekretaris DPD Partai Demokrasi Indonesia Perjuangan (PDIP) Provinsi Jateng Bambang Kusriyanto meninggal dunia karena sakit di RSUD Ungaran, Kabupaten Semarang, Minggu pukul 17.00 WIB.",0
"Gempa bumi 5,8 magnitudo yang terjadi di Bima, Nusa Tenggara Barat (NTB) sekitar pukul 15.04 WIB dengan kedalaman 29 km barat laut, dirasakan hingga ke Kota Makassar, Sulawesi Selatan.",0
Gubernur Jawa Timur Khofifah Indar Parawansa memastikan ketersediaan bahan pokok di Jatim dalam kondisi cukup dan aman hingga menjelang Lebaran atau Idulfitri.,0
"Menteri Koordinator Politik, Hukum, dan Keamanan Mahfud MD mengungkap dugaan kesengajaan penenggelaman kapal pekerja migran Indonesia di wilayah perairan Johor, Malaysia.",0
Tim gabungan Polres Cilacap dan Jatanras Polda Jawa Tengah memburu kawanan pelaku perampokan berpistol yang beraksi di Cilacap hingga ke Lampung dan Palembang.,0
Mantan Wakil Presiden sekaligus Ketua Umum Dewan Masjid Indonesia (DMI) Jusuf Kalla (JK) menyebut batalnya Indonesia menjadi tuan rumah Piala Dunia U-20 dikarenakan kegagalan dalam menjaga sebuah komitmen.,0
"Pemerintah Kota Bogor, Jawa Barat kembali meminta masyarakat memakai masker dan menjaga jarak di ruang publik karena ada indikasi angka konfirmasi positif Covid-19 meningkat pada Ramadan 1444 hijriah/2023 masehi.",0
Gubernur Sumatera Utara Edy Rahmayadi menyindir pihak-pihak yang menolak timnas Israel main di Indonesia pada Piala Dunia U-20 2023.,0
"Menteri Hukum dan Hak Asasi Manusia Yasonna H Laoly mengatakan pembahasan atas usulan Gubernur Bali, Wayan Koster soal pencabutan Visa On Arrival (VoA) Rusia dan Ukraina bakal dilakukan dengan para pemangku kepentingan terkait.",0
"Deputi Bidang Pencegahan, Perlindungan, dan Deradikalisasi Badan Nasional Penanggulangan Terorisme (BNPT) Mayjen TNI Nisan Setiadi menyebut deradikalisasi terhadap perempuan yang pernah bergabung dengan jaringan kelompok terorisme bukan praktik mudah.",0
Mayoritas wilayah Daerah Istimewa Yogyakarta (DIY) diprediksi dilanda hujan lebat dan angin kencang imbas Siklon Tropis Herman.,0
Berkas perkara empat orang tersangka pengeroyokan lima jurnalis di Surabaya dinyatakan lengkap atau P-21. Mereka pun akan segera disidangkan di Pengadilan Negeri Surabaya.,0
"Banjir di Kabupaten Pohuwato, Gorontalo, akibat cuaca ekstrem merendam 1.613 rumah warga pada Minggu (26/3). Bupati Pohuwato Saipul A Mbuinga pun menetapkan status keadaan darurat yang berlaku sejak 24 Maret hingga 6 April 2023.",0
"Pihak korban Tragedi Kanjuruhan meminta pemerintah Indonesia berkaca pada buruknya penanganan kasus Tragedi Kanjuruhan, menyusul batalnya Indonesia menjadi tuan rumah Piala Dunia U-20. ",0
"Juna Wanisu Darul (18) mengaku dirinya tidak mengetahui jika ada rombongan mobil Presiden Joko Widodo yang melintas di Jalan Gunung Bawakaraeng, Makassar, Sulawesi Selatan.",0
"Wakil Ketua DPRD Kota Sukabumi, Jawa Barat, JA (42) diduga menjadi pelaku penipuan dan penggelapan satu unit mobil jenis Mitsubishi Pajero milik usaha rental kendaraan.",0
