berita,label
"Sebanyak 184 pengungsi Rohingya terdampar lagi di Aceh. Kali ini mereka menyandarkan kapal di bibir pantai Kuala Gigeng Lamnga, Kecamatan Krueng Raya, Aceh Besar, Minggu (8/1) sore.",0
"Polres Sumba Barat meminta maaf kepada keluarga Ferdinandus Lango Bili (27), warga sipil yang ditembak hingga tewas oleh anggota polisi berinisial Briptu ER.",0
PT Kereta Api Indonesia (Persero) Divre I Sumatera Utara bersama Balai Teknik Perkeretaapian Kelas I Medan Direktorat Jenderal Perkeretaapian Kementerian Perhubungan secara resmi mengoperasikan kembali Kereta Api Perintis Datuk Belambangan.,0
"Gunung Marapi mengalami erupsi tiga kali hingga Sabtu (7/1) siang. Gunung yang berada di Kabupaten Agam dan Tanah Datar, Sumatera Barat (Sumbar) itu erupsi mulai pukul 06.11 WIB.",0
"Seorang penumpang pesawat yang baru tiba dari Malaysia berinisial DA ditangkap saat membawa sabu dan pil inex di Bandara Sultan Iskandar Muda (SIM), Aceh Besar.",0
"Menteri BUMN Erick Thohir ingin agar pabrik minyak makan merah dibangun di setiap 1.000 hektare lahan sawit. Nantinya, pendanaan untuk pembangunan pabrik itu berasal dari kolaborasi kementerian koperasi dan pengusaha besar.",0
"Buaya muara berukuran hampir tiga meter yang diamankan dari Pantai Legian, Bali, dinyatakan mati setelah dievakuasi pihak Balai Konservasi Sumber Daya Alam (BKSDA).",0
"Polresta Denpasar, Bali, mengatakan R. Aryo Puspo Buwono (26) tersangka pembunuhan perempuan berinisial AS (26) sengaja merencanakan pencurian dan pembunuhan karena tak memiliki uang. Dia mengunduh MiChat untuk mencari sasaran korban.",0
"Alarm banjir di Banjir Kanal Timur (BKT) yang terletak di Jalan Majapahit, Kota Semarang, Jawa Tengah berbunyi sejak Jumat (6/1) pukul 18.25 WIB. Berdasarkan informasi dari Bantuan Komunikasi (Bankom) Polrestabes Semarang, ketinggian air sudah setinggi tanggul.",0
"Petugas Badan Penanggulangan Bencana Daerah (BPBD) Kota Semarang membenarkan ada satu korban tewas akibat banjir bandang di Perumahan Dinar Indah, Tembalang, Kota Semarang, Jumat (6/1).",0
"Puluhan rumah di Perumahan Dinar Indah di Tembalang, Kota Semarang dilanda banjir menyusul hujan deras yang mengguyur ibu kota Provinsi Jawa Tengah dan sekitarnya pada Jumat (6/1) sore.",0
"Dua jurnalis di Bojonegoro, Jawa Timur, diduga dikeroyok oleh kelompok pesilat yang sedang melakukan konvoi. Saat kejadian keduanya sedang melakukan peliputan.",0
"Seorang warga FA (42) ditangkap kepolisian usai menembak anjing hingga mati di Jimbaran, Bali. Videonya sudah menjadi perbincangan di media sosial.",0
"Jumlah warga yang mengungsi akibat banjir di Kabupaten Kudus, Jawa Tengah terus bertambah hingga mencapai 1.076 jiwa. Tak hanya pengungsi, jumlah desa yang terdampak banjir juga bertambah.",0
"Tepat sepekan setelah diresmikan, Masjid Raya Al Jabbar di kawasan Gedebage, Kota Bandung, dibanjiri jemaah yang melaksanakan ibadah salat Jumat hari ini, (6/1).",0
"Seorang mahasiswi berinisial EAR (22) asal Melawi, Kalimantan Barat yang berkuliah di Yogyakarta ditemukan tewas di kamar indekos, Kauman, Tamanan, Banguntapan, Bantul.",0
"Istri mantan Gubernur Aceh yang juga mantan terpidana kasus korupsi Irwandi Yusuf,  Darwati A Gani mendaftar sebagai bakal calon anggota DPD RI. Saat ini dia masih anggota DPR Aceh.",0
"Polresta Denpasar, Bali, mengamankan tiga orang terkait penemuan jasad perempuan berinisial AS (26) di dalam sebuah kamar kos di Kelurahan Panjer beberapa waktu lalu.",0
Lima tersangka Tragedi Kanjuruhan akan segera menjalani sidang perdana di Pengadilan Negeri (PN) Surabaya pada 16 Januari 2023.,0
"Majelis Ulama Indonesia (MUI) Makassar, Sulawesi Selatan, akan memberikan pembinaan terhadap para pengikut aliran Hakikinya Hakiki yang telah dinyatakan sesat.",0
"Satuan Reserse Kriminal (Satreskrim) Polresta Bandung, Jawa Barat, membekuk kreator berinisial AM (51) yang merekam video mengintip pakaian dalam perempuan dan memperjualbelikannya lewat media sosial.

Kapolresta Bandung Kombes Pol Kusworo Wibowo mengatakan dari pemeriksaan diketahui mayoritas video itu dibuat dengan cara merekam dari arah bawah rok perempuan tanpa seizin korban. Ia mengatakan ribuan video itu dibuat pelaku di berbagai lokasi di wilayah Bandung.

""Jumlah foto yang ada dalam komputer (barang bukti) sebanyak 307, kemudian video yang tersimpan dalam komputer ini sebanyak 2.980,"" ungkap Kusworo di Kabupaten Bandung, Jawa Barat, Jumat (6/1) seperti dikutip dari Antara.",0
"Polda Banten membantah adanya laporan terhadap Denny Sumargo, seperti dikatakan Jumhadi, pengacara Rozy Zay Hakiki, usai pemeriksaan pada Kamis (5/12).",0
"Walikota Solo Gibran Rakabuming Raka buka suara soal penolakan pembangunan Jalan Tol Lingkar di Timur dan Selatan Kota Solo oleh Bupati Karanganyar, Klaten, dan Sukoharjo.",0
Gubernur Jawa Barat Ridwan Kamil (RK) menyinggung anggaran yang digunakan untuk penataan Pura Agung Besakih di Bali dan pembangunan Masjid Agung Jawa Tengah di Magelang.,0
Jaksa Penuntut Umum (JPU) Kejaksaan Tinggi Jawa Timur akhirnya benar-benar melimpahkan perkara lima tersangka dalam Tragedi Kanjuruhan ke Pengadilan Negeri (PN) Surabaya.,0
Komisi Pemilihan Umum (KPU) Jawa Timur telah menerima dan menyatakan lengkap dokumen dukungan 21 bakal calon (bacalon) Dewan Perwakilan Daerah (DPD) Jawa Timur.,0
"Seorang ayah tiri berinisial OJI (29) di Aceh Besar, Provinsi Aceh, nekat mencabuli anaknya yang masih berusia 10 tahun di salah satu ruangan sekolah di daerah itu.",0
"Rudy Suryanto, mantan Kanit Provos Polsek Way Pengubuan Polres Lampung Tengah yang menembak mati rekannya Ipda Ahmad Karnaen pada 4 November 2022 lalu, divonis 12 tahun penjara oleh hakim Pengadilan Negeri (PN) Gunung Sugih, Lampung Tengah, Kamis (5/1).",0
"Kepolisian di Belu, Nusa Tenggara Timur (NTT) terus melakukan pencarian terduga pemilik potongan jari di dalam sayur lodeh setelah menerima hasil pemeriksaan DNA di laboratorium Mabes Polri.",0
"Polisi menangkap seorang anak yang diduga membunuh kedua orang tuanya di Tanjung Jabung Barat, Jambi.

Kapolres Tanjabbar AKBP Muharman Arta mengatakan setelah mendapat informasi dari masyarakat, polisi langsung bergerak cepat dan mengamankan pelaku.

""Pelaku sudah kita amankan ke Polsek Pengabuan,"" katanya.

Pelaku yang berinisial DO (34) ditangkap tanpa perlawanan.",0
"Siti Dyah Sujirah alias Sipon, istri dari penyair sekaligus aktivis Wiji Thukul, meninggal dunia pada Kamis (5/1) siang ini. Ia mengembuskan napas terakhir setelah sempat dirawat satu malam di RS Hermina Solo.",0
Polda Nusa Tenggara Timur (NTT) telah menerima hasil tes DNA terhadap potongan jari manusia yang ditemukan di sayur lodeh dari Pusdokkes  Polri.,0
"Istri penyair dan aktivis Wiji Thukul, Siti Dyah Sujirah alias Sipon meninggal dunia pada Kamis (5/1) siang ini akibat serangan jantung.",0
"Seorang kepala sekolah Madrasah Tsanawiyah (MTs) di Manyar, Gresik, Jawa Timur, dilaporkan ke polisi. Kepala sekolah berinisial AN itu diduga telah memukul 15 siswi.",0
"M Asri, salah satu terdakwa dalam perkara pembunuhan berencana pegawai Dinas Perhubungan Makassar Najamuddin Sewang, divonis 13 tahun penjara.",0
Komisi Pemilihan Umum (KPU) Sulawesi Selatan turun tangan menangani kejadian dua komisioner KPU Kabupaten Pangkajene dan Kepulauan (Pangkep) yang terlibat saling serang saat rapat internal berlangsung.,0
Perkara Tragedi Kanjuruhan belum terdaftar di Pengadilan Negeri (PN) Surabaya. Jadwal sidang lima tersangka perkara itu pun belum keluar hingga kini.,0
"Kemunculan seekor buaya dengan panjang sekitar 3 meter dan bobot sekitar 100 kilogram di pantai Legian, Bali, membuat heboh warga hingga turis pada Rabu (4/1).",0
Gunung Anak Krakatau terus mengeluarkan material vulkanik hingga Kamis (5/1) dini hari selama 26 menit 30 detik. Ketinggian abu vulkaniknya mencapai 750 meter dari puncak atau total 907 meter.,0
"Penyidik Satuan Reskrim Polres Belu, Nusa Tenggara Timur (NTT) belum menemui identitas dari potongan jari manusia yang ditemukan dalam sayur lodeh beberapa waktu lalu.",0
Mantan Gubernur Jawa Timur sekaligus eks Ketua DPD Demokrat Jawa Timur Soekarwo dinyatakan telah resmi bergabung ke Partai Golkar.,0
"Kelompok suporter Persebaya, Bonek asal Kabupaten Sidoarjo, mengaku menolak rencana persidangan tersangka Tragedi Kanjuruhan yang bakal digelar di Pengadilan Negeri (PN) Surabaya.",0
"Perempuan yang melaporkan suaminya yang hilang hingga ditertawakan petugas jaga Polsek Biringkanaya, Makassar, Sulawesi Selatan, diduga menggunakan dokumen palsu saat membuat laporan.",0
Komunitas Konservasi Indonesia (KKI) Warsi melaporkan tutupan hutan di Sumatera Barat (Sumbar) pada 2022 lalu berkurang puluhan ribu hektare imbas tambang ilegal dan penebangan pohon illegal (illegal logging).,0
"Direktur Utama PT Alfatih, RMY, yang mengelola travel haji furoda ilegal ditangkap polisi. Ia diduga telah merugikan 45 calon jemaah haji yang mau berangkat ke Tanah Suci.",0
Peneliti Pusat Kajian Anti Korupsi Universitas Gajah Mada (Pukat UGM) Zainur Rohman menilai pencurian yang terjadi di rumah jaksa Komisi Pemberantasan Korupsi (KPK) Ferdian Adi Nugroho di Yogyakarta merupakan peristiwa janggal.,0
"Seorang bocah berusia empat tahun inisial AS, warga Kota Cilegon, Banten, menjadi korban penculikan di sebuah warteg di Kota Baja, pada Senin (2/1) sekitar pukul 17.00 WIB. ",0
"Polisi mendalami identitas palsu yang dipakai DA (30), wanita yang membuat laporan kehilangan suami dan ditertawakan polisi.",0
"Wanita yang melaporkan suaminya hilang kemudian ditertawakan oleh polisi, akhirnya meminta maaf karena telah membuat laporan palsu di Polsek Biringkanaya, Makassar, Sulawesi Selatan.",0
Banjir yang menggenangi sejumlah lokasi di Kota Semarang mulai surut. Tanggul Pantai Marina yang menjadi salah satu penyebab banjir juga telah diperbaiki. ,0
"Rozy, mantan suami Norma Risma yang diduga berselingkuh dengan mertuanya sendiri, telah mendatangi Polda Banten untuk melaporkan dugaan pelanggaran UU ITE.",0
"Kapal cepat bernama Kebo Iwa Express mengalami kebocoran di Perairan Sanur, Kota Denpasar, Bali, Selasa (3/1) petang.",0
"Polisi mengungkap sejumlah fakta terkait laporan pria hilang yang menjadi bahan tertawaan oleh petugas Polsek Biringkanaya, Makassar, Sulawesi Selatan.",0
Pimpinan Yayasan Nur Mutiara Makrifatullah yang menaungi aliran Bab Kesucian Wayang Hadi Kesumo (48) membantah melarang pengikutnya untuk melaksanakan salat lima waktu.,0
"Polisi telah menemukan pria yang hilang berdasar laporan seorang wanita yang mengaku istrinya hingga ditertawakan petugas di Polsek Biringkanaya, Makassar, Sulawesi Selatan.",0
"Polisi menyebut dua tersangka pembobol kediaman Jaksa KPK Ferdian Adi Nugroho di Wirobrajan, Kota Yogyakarta hanya membutuhkan waktu enam menit untuk membobol dan menggasak harta.",0
"Tujuh tahanan Polres Pasuruan, Jawa Timur, melarikan diri dengan membobol atau menggergaji teralis besi ventilasi sel.",0
Majelis hakim Pengadilan Negeri Medan menjatuhkan hukuman mati terhadap dua pria asal Aceh yakni Faisal (27) dan Said Lukmal Hakim (28).,0
"Kepala Kantor Wilayah Kementerian Agama Sulawesi Selatan, Khaeroni mengatakan pihaknya tengah meminta penjelasan pimpinan Yayasan Nur Mutiara Makrifatullah, Hari Minallah Aminnullah Ahmad alias Bang Hadi yang menaungi aliran Bab Kesucian.",0
Cuaca ekstrem terjadi di sejumlah wilayah di Bali pada Senin (2/1) hingga berdampak kerusakan dan menimbulkan korban luka.,0
"Satu pekerja proyek yang jadi korban longsor galian talud sebuah perumahan di Wedomartani, Ngemplak, Sleman, ditemukan dalam keadaan meninggal dunia pada Selasa (3/1).",0
"Seorang perempuan berinisial DA merasa ditertawakan dan diusir oleh polisi saat membuat laporan ke Polsek Biringkanaya, Makassar, Sulawesi Selatan.",0
Keluarga korban Tragedi Kanjuruhan meminta persidangan di Pengadilan Negeri Surabaya disiarkan secara langsung seperti kasus pembunuhan berencana yang melibatkan Ferdy Sambo.,0
"Badan Meteorologi Klimatologi dan Geofisika (BMKG) mencatat lima gempa bumi di Keerom, Papua, dalam satu jam pada Selasa (3/1).",0
Polisi masih belum bisa menemukan satu unit laptop milik Jaksa Komisi Pemberantasan Korupsi (KPK) Ferdian Adi Nugroho yang rumahnya kemalingan pada Sabtu (24/12) lalu meskipun telah menangkap dua pelaku.,0
"Seorang perempuan berinisial DA merasa dipermainkan oleh polisi saat melapor di Polsek Biringkanaya, Makassar, Sulawesi Selatan. Bidang Profesi dan Pengamanan (Propam) Polrestabes Makassar telah memeriksa anggota yang diduga terlibat kasus ini.",0
Kejaksaan Tinggi (Kejati) Lampung menyatakan perkara jaksa dan pengacara yang kedapatan berduaan di sebuah kamar hotel di saat malam pergantian tahun berakhir damai. Kejati telah memanggil jaksa MN (38) dan pengacara RM (30) untuk meminta klarifikasi.,0
"Ratusan pengemudi ojek online menggeruduk tempat mangkal pengemudi ojek pangkalan (opang) di kawasan Pasir Impun, Kota Bandung, Jawa Barat, Selasa (3/1) siang.",0
"Ruas Jalan Raya Picung-Munjul, di Desa Ciodeng, Kecamatan Sindangresmi, Kabupaten Pandeglang, Banten, amblas. Jalan provinsi tersebut kini tidak bisa dilalui kendaraan.",0
"Pemilik pondok pesantren di Kabupaten Tulang Bawang Barat (Tubaba), Lampung, AA (45), diduga memperkosa tiga santriwati. Ia telah ditangkap polisi.",0
Pelaku pembunuhan seorang perempuan berinisial AS (26) yang jasadnya ditemukan di kamar kos telah ditangkap tim gabungan Polresta Denpasar dan Polda Bali.,0
"Gubernur Jawa Tengah Ganjar Pranowo meminta bantuan Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) untuk mengatasi banjir di Kota Semarang, tepatnya di kawasan Kaligawe yang belum surut hingga hari keempat.",0
"Dua komisioner Komisi Pemilihan Umum (KPU) Kabupaten Pangkajene dan Kepulauan (Pangkep), Sulawesi Selatan (Sulsel) yang terlibat saling serang pada saat rapat internal berlangsung pada Senin (2/1) saling melapor ke pihak kepolisian.",0
"Pipa milik Pertamina penyalur Bahan Bakar Minyak (BBM) jenis Solar diduga dibobol warga di Lingkungan VIII Pulau Sinabang, Kampung Kurnia, Kelurahan Belawan Bahari, Kecamatan Medan Belawan, Kota Medan, Sumatera Utara, Senin (2/1).",0
"Polresta Bukittinggi, Sumatera Barat, melakukan penyelidikan terkait kasus pengeroyokan terhadap Ketua Relawan Bakal Capres Anies Baswedan, Idris Sanur. Pengeroyokan diduga terkait permasalahan utang piutang.",0
Kejaksaan Negeri (Kejari) Serang melaporkan Dito Mahendra ke Polda Banten karena selalu mangkir dalam pemanggilan sebagai saksi dalam sidang kasus dengan terdakwa selebritas Nikita Mirzani.,0
"Penyidik Kejaksaan Tinggi (Kejati) Sulawesi Selatan kembali menetapkan dua orang sebagai tersangka dalam kasus hilangnya 500 ton beras dari Gudang Bulog Cabang Kabupaten Pinrang, Sulsel, yang merugikan negara sebesar Rp5,4 miliar.",0
Gubernur Jawa Barat Ridwan Kamil buka suara soal kolam Masjid Al Jabbar jadi tempat renang anak-anak.,0
Jawa Timur kini sedang berada di puncak musim hujan. Masyarakat pun diminta mewaspadai potensi cuaca ekstrem.,0
"Pimpinan Yayasan Nur Mutiara Makrifatullah yang menaungi aliran Bab Kesucian, Hari Minallah Aminnullah Ahmad alias Bang Hadi menanggapi pernyataan Majelis Ulama Indonesia (MUI) Sulawesi Selatan yang menyebut Bab Kesucian sebagai aliran sesat.",0
"Pakar geologi Institut Teknologi Sepuluh Nopember (ITS) Surabaya Amien Widodo menyebut kejadian tanah ambles di Dukuh Pakis, Surabaya, Kamis (29/12), bukanlah bencana geologi.",0
"Wali Kota Medan Bobby Nasution meluruskan pernyataannya terkait lesbian, gay, biseksual, dan transgender (LGBT) saat malam pergantian Tahun Baru 2023. Mantu Presiden Jokowi itu menyatakan nikah sesama jenis dilarang oleh agama maupun budaya.",0
"Wakil Bupati Kaur, Herlian Muchrim, menjalani operasi penyambungan bagian tubuh yang putus atau replantasi tulang tangan kiri di Rumah Sakit Umum Daerah (RSUD) M Yunus Bengkulu akibat petasan meledak saat masih digenggam ketika merayakan pergantian tahun baru 2023, Sabtu (31/12/2022) malam.",0
"Jalur lintas penyeberangan Pelabuhan Bakauheni-Merak pada arus balik libur nataru pada Minggu (1/1),cenderung normal dan tidak menunjukkan adanya peningkatan signifikan.",0
"Empat orang pekerja proyek tertimbun material galian talud sebuah perumahan di Wedomartani, Ngemplak, Sleman, Senin (2/1). Satu orang meninggal dunia.",0
"Nilai ekspor manggis asal Bali ke China mencapai Rp3,3 miliar pada Desember 2022. Capaian tersebut menjadi pertanda ekspor kembali meningkat setelah dua tahun terpuruk imbas pandemi covid-19.",0
"Dampak banjir di Kabupaten Kudus, Jawa Tengah, terus meluas hingga ke 21 desa yang tersebar di lima kecamatan.",0
"Dua komisioner Komisi Pemilihan Umum (KPU) Kabupaten Pangkep, Sulawesi Selatan diduga berselisih paham hingga saling serang.",0
"Sebanyak tujuh orang tahanan Mapolres Pasuruan, Jawa Timur, dilaporkan kabur. Mereka melarikan diri dengan memotong teralis besi ventilasi ruang tahanan.",0
"Dua pelaku pencurian di kediaman jaksa Komisi Pemberantasan Korupsi (KPK) Ferdian Adi Nugroho alias FAN di Wirobrajan, Kota Yogyakarta akhirnya berhasil diringkus.",0
"Seorang warga Makassar, Sulawesi Selatan berinisial DA merasa dipermainkan oleh petugas kepolisian Polsek Biringkanaya saat melaporkan suaminya yang hilang beberapa hari jelang tahun baru 2023.",0
Badan Penanggulangan Bencana Daerah (BPBD) Surabaya menduga penyebab amblesnya pekarangan rumah warga dan sebagian badan jalan di kawasan Pakis Argosari karena dinding saluran atau gorong-gorong yang rusak.,0
"Plafon di sejumlah bangunan di Bandara Internasional I Gusti Ngurah Rai, Denpasar, Bali jebol imbas cuaca buruk disertai angin kencang.",0
"Tiga jembatan di Kabupaten Kupang, Nusa Tenggara Timur terputus akibat cuaca ekstrem yang menerjang sejak 23 Desember 2022.",0
"Seorang santri di salah satu pondok pesantren wilayah Pandaan, Pasuruan, Jawa Timur, harus dirawat di rumah sakit karena menderita luka bakar serius usai dibakar seniornya.",0
"Majelis Ulama Islam (MUI) Sulawesi Selatan membeberkan temuan dugaan keberadaan aliran sesat di Kecamatan Samata, Kabupaten Gowa.",0
"Gempa dengan magnitudo 5,5, Senin (2/1) dini hari sekitar pukul 03.24 WIT melanda Kota Jayapura, Papua, menyebabkan warga sempat panik.",0
"Setidaknya sebanyak tiga orang dilaporkan meninggal dunia akibat tersetrum selama banjir yang terjadi sejak 31 Desember 2022 hingga Senin (2/1) di wilayah Kota Semarang, Jawa Tengah.",0
"Sebuah video viral memperlihatkan pengendara sepeda motor menyeret seekor anjing di tengah jalan diduga di jalan Bypass Ngurah Rai-Jimbaran, Kecamatan Kuta Selatan, Kabupaten Badung, Bali.",0
"Banjir akibat luapan sungai di Sampang, Jawa Timur, merendam lima kelurahan dan empat desa wilayah Pulau Madura itu sehingga menyebabkan aktivitas warga di sana lumpuh.",0
"Menjelang perayaan malam tahun baru pihak kepolisian berencana akan menutup lima pintu keluar masuk ke Kota Makassar, Sulawesi Selatan.",0
Lebih dari 10 juta wisatawan domestik dan mancanegara telah mengunjungi Bali sepanjang 2022.,0
"Masjid Al Jabbar di kawasan Gedebage, Kota Bandung, diresmikan sebagai Masjid Raya Provinsi Jawa Barat, Jumat (30/12). Peresmian dilakukan oleh Gubernur Jabar Ridwan Kamil.",0
Kepolisian Daerah Nusa Tenggara Timur melakukan pemberhentian dengan tidak hormat (PTDH) atau pemecatan pada 18 personel Polri sepanjang 2022.,0
"Banjir di kawasan Pantai Marina, Semarang, Jawa Tengah, belum surut hingga hari ini, Jumat (30/12). Genangan air masih menutup akses ke kawasan wisata pantai dan perumahan elite Villa Marina.",0
"Dua pekerja tambang emas ilegal di Merangin, Jambi, tewas tertimbun longsor. Tanah di lokasi tambang itu mengalami longsor saat mereka bekerja pada Kamis (29/12).",0
Polda Jawa Tengah membuka ruang adanya upaya mediasi atau restorative justice terhadap pihak-pihak Keraton Surakarta yang saling bertikai hingga berujung pada saling lapor di kepolisian.,0
"Kantor Wilayah Direktorat Jenderal Pajak (Kanwil DJP) Bali berhasil mengumpulkan penerimaan pajak sebesar Rp9,95 triliun dari target yang ditetapkan untuk 2022 sebesar Rp7,71 triliun.",0
"Penyaluran kredit perbankan di Sumatera Utara (Sumut) melambat dari 11,11 persen (yoy) pada kuartal III 2022 menjadi 6,41 persen (yoy) pada November 2022.",0
"Banjir yang melanda Kota Makassar, Sulawesi Selatan, selama sepekan terakhir membuat 3.189 rumah warga di empat kecamatan terdampak. Pemerintah Kota Makassar telah mendirikan belasan lokasi pengungsian.",0
"Tembok talud di kawasan Pantai Marina Semarang jebol diterjang ombak besar. Akibatnya, air laut masuk ke daratan hingga menggenangi akses jalan masuk dan beberapa rumah di area Perumahan Marina.",0
"Manajer Perencanaan Evaluasi dan Operasi AirNav Bandara I Gusti Ngurah Rai Partoyo menjelaskan tidak ada penolakan terkait pesawat maskapai Australia Jetstar yang terbang dari Melbourne dan gagal mendarat di Bandara I Gusti Ngurah Rai, Bali.",0
"Truk bermuatan semen tercebur ke laut di Dermaga 5 Pelabuhan Merak, Rabu (28/12) malam. Diduga truk mengalami patah as roda saat akan memasuki ramp door atau jembatan ke kapal.",0
Wali Kota Bandung Yana Mulyana kembali mengimbau agar warga agar tak menyalakan petasan saat merayakan malam pergantian Tahun Baru 2023.,0
"Banjir bandang dan cuaca ekstrem yang melanda Pulau Bawean, Gresik, Jawa Timur membuat akses menuju pulau tersebut terganggu.",0
"Seorang calon pengantin pria di Kabupaten Pinrang, Sulawesi Selatan, tewas usai menenggak racun tanaman menjelang acara ijab kabulnya, Sabtu (28/12).",0
"Sedikitnya dua orang karyawan termasuk seleb TikTok Nirwana Selle tewas terjebak setelah terjebak kebakaran di pabrik smelter 2 milik PT Gunbuster Nickel Industry (GNI) di Morowali Utara, Sulawesi Tengah (Sulteng).",0
"Kepala Pelaksana BPDB Jawa Timur Gatot Soebroto mengatakan banjir bandang dan cuaca ekstrem yang melanda Pulau Bawean, Kabupaten Gresik tak menelan korban jiwa.",0
Samsudin Jadab atau akrab disapa Gus Samsudin mendapat gelar Kanjeng Raden Tumenggung dari Lembaga Dewan Adat (LDA) Keraton Surakarta.,0
"Sejumlah wilayah di Pulau Bawean, Kabupaten Gresik, Jawa Timur, diterjang banjir bandang. Beberapa jembatan yang jadi akses utama antardesa terputus.",0
"Remaja berinisial St alias Dedet (19) melakukan pemerkosaan terhadap ibu kandungnya. Warga Kecamatan Katibung, Lampung, ini juga mencabuli adik perempuannya yang masih berusia 7 tahun.",0
"Polisi tengah mengusut penyebab kebakaran Pasar Sentral Makassar, Sulawesi Selatan (Sulsel). Ratusan kios pedagang di pasar tersebut ludes terbakar si jago merah.",0
"Jalan trans Sulawesi di pesisir Desa Tammerodo, Kecamatan Sendana, Kabupaten Majene, Sulawesi Barat, amblas akibat diterjang gelombang pasang laut.",0
"Pemerintah Kabupaten Pamekasan, Jawa Timur, mencatat setidaknya ada 27 perahu nelayan yang rusak diterjang ombak besar akibat cuaca buruk. Jumlah ini terhitung sejak 1 sampai 27 Desember 2022.",0
"Polrestabes Makassar, Sulawesi Selatan, melarang warga untuk melakukan aksi konvoi kendaraan di jalanan pada saat merayakan malam tahun baru 2023.",0
"PT Angkasa Pura I melaporkan satu pesawat gagal terbang di Bandara Internasional Pattimura Ambon, Maluku, Selasa (27/12). Humas PT Angkasa Pura I Bandara Pattimura Ambon Aditya Narendra mengatakan pesawat yang sempat gagal terbang adalah Lion Air dengan nomor penerbangan JT881",0
"Kebakaran terjadi di Pasar Sentral Makassar, Sulawesi Selatan, Selasa (27/12) malam. Sekitar 899 kios pedagang ludes dilalap si jago merah. ",0
Kepala Pelaksana Badan Penanggulangan Bencana Daerah (BPBD) Provinsi Bali Made Rentin mengatakan cuaca ekstrem berupa hujan dan angin kencang berdampak hampir ke seluruh wilayah di Pulau Dewata itu.,0
"Kecelakaan maut kembali terjadi di turunan Muara Rapak, Balikpapan Utara, Kalimantan Timur, Selasa (27/12) pukul 15.40 WITA.",0
"Mendekati akhir 2022, Pantai Kuta di Kabupaten Badung, Bali, kembali diserbu sampah kiriman sejak Minggu ( 25/12).",0
"Sebuah truk molen terlibat kecelakaan di Rapak, Balikpapan, Kalimantan Timur, Selasa (27/12). Sopir truk dikabarkan menderita luka di bagian kepala.",0
"Menteri Koordinator Bidang Bidang Politik, Hukum, dan Keamanan Mahfud MD menyatakan Tragedi Kanjuruhan bukan pelanggaran HAM berat meski ada 135 korban jiwa.",0
"Polisi telah mengantongi identitas pelaku pencurian di kediaman salah seorang Jaksa Komisi Pemberantasan Korupsi (KPK), Ferdian Adi Nugroho alias FAN di Wirobrajan, Kota Yogyakarta.",0
