berita,label
Sejumlah alat berat mulai dikerahkan untuk membantu proses pencarian korban yang diduga masih tertimbun akibat gempa Cianjur yang terjadi pada Senin (21/11) lalu.,0
Tim petugas gabungan kembali memulai pencarian korban hilang yang diduga masih tertimbun pascagempa Cianjur yang terjadi pada Senin (21/11).,0
Kebutuhan avtur sebagai bahan bakar pesawat naik 18 persen sepanjang perhelatan KTT G20 di Bali pekan lalu.,0
"Ketua Komnas Anak Banten, Hendry Gunawan, menduga ada pelanggaran yang dilakukan Rutan Pandeglang, terhadap hak-hak bayi berinisial R dan berusia 7 bulan yang ikut bersama ibunya, berinisial N.",0
"Lima korban tewas yang tertimbun reruntuhan di Desa Cijedil, Kecamatan Cugenang, Cianjur, Jawa Barat berhasil dievakuasi pada Jumat (25/11).",0
Seorang pengungsi Rohingya memboyong istri dan dua anaknya yang merupakan warga negara Indonesia (WNI) untuk diberangkatkan ke negara tujuannya yakni Kanada.,0
"Dua gempa susulan tercatat terjadi di Kabupaten Cianjur, Jawa Barat, pada Jumat (25/11) dini hari.",0
"Yayasan Aksi Cepat Tanggap (ACT) disebut sama sekali tak membeberkan sama sekali detail pemakaian dana pembangunan fasilitas pendidikan di SMP Muhammadiyah 1 Wonosari, Gunungkidul, DI Yogyakarta.",0
"A, anak perempuan berusia 6 tahun di Surabaya meninggal akibat dianiaya ibu kandungnya sendiri. Ia diduga kerap disiksa selama dua tahun terakhir.",0
"Sebanyak 40 korban gempa bumi di Cianjur, Jawa Barat dinyatakan masih hilang hingga Kamis (24/11).",0
Kapolres Cianjur AKBP Doni Hermawan meminta kepada para donatur yang hendak membagikan pasokan logistik bagi korban gempa untuk tidak bergerak sendiri-sendiri menyalurkan bantuannya.,0
"Tim gabungan internal Bulog Sulawesi Selatan bersama Bulog Pusat diterjunkan ke Gudang Bulog Bittoeng, Kabupaten Pinrang untuk menyelidiki kasus dugaan penyelewengan yang menyebabkan sekitar 500 ton beras hilang.",0
"Tiga penyuap Bupati Kabupaten Mamberamo Tengah, Ricky Ham Pagawak menjalani sidang perdana dengan agenda pembacaan dakwaan dari Tim Jaksa Penuntut Umum (JPU) Komisi Pemberantasan Korupsi (KPK) di Pengadilan Tipikor Makassar.",0
"Seorang mahasiswi Universitas Airlangga (Unair) Surabaya, Syahna Udyana Yasmine ditemukan tewas di Pantai Barugaya, Desa Barugaya, Kecamatan Bontomanai, Kabupaten Kepulauan Selayar, Sulawesi Selatan.",0
"Bantuan untuk korban gempa Cianjur masih belum merata. Sejumlah pengungsi membuat spanduk ""Belum Dapat Bantuan"". Salah satu spanduk dipajang di muka tenda di Jalan Rancagoong, Kabupaten Cianjur.",0
Bupati Cianjur Herman Suherman mengatakan uang kerohiman korban gempa bumi yang meninggal dunia bakal diberikan kepada ahli warisnya secara tunai.,0
Terdakwa kasus pencabulan santriwati Subchi Azal Tsani (MSAT) alias Bechi mengajukan banding usai divonis 7 tahun penjara di kasus pencabulan terhadap santriwati.,0
"Gempa bumi magnitudo 4,1 mengguncang Kabupaten Probolinggo, Jawa Timur, Rabu (23/11) pukul 17.45 WIB.",0
"Seorang anak laki-laki berusia 6 tahun ditemukan selamat di bawah reruntuhan bangunan di Kecamatan Cugenang, Kabupaten Cianjur, Jawa Barat.",0
"Di antara puing-puing rumah yang berjatuhan, Ma'mun (77) menceritakan kisahnya selamat dari bencana gempa saat berada di dalam masjid di kampungnya, yakni kampung Barukaso, Desa Sukamulya, Kabupaten Cianjur.",0
"Seorang bocah berusia 6 tahun di Bulak Banteng, Surabaya, diduga tewas di tangan ibu kandungnya sendiri. Anak perempuan itu meregang nyawa akibat disiksa. Ditemukan sejumlah luka lebam pada tubuhnya.",0
"Raut bahagia meliputi warga terdampak gempa yang tengah mengisi daya ponsel mereka di genset keliling di desa Sukajaya, Kecamatan Cugenang, Kabupaten Cianjur, Jawa Barat, sejak Selasa (22/11).",0
Bocah laki-laki berusia 5 tahun ditemukan dalam keadaan selamat setelah tiga hari tertimbun reruntuhan bangunan imbas gempa yang mengguncang Kabupaten Cianjur.,0
"Rombongan klub pengendara mobil mewah Rubicon memaksa masuk kawasan Wisata Gunung Bromo, Jawa Timur hingga cekcok dengan petugas. Videonya viral di media sosial.",0
"Kepala Dinas Kesehatan Kabupaten Pidie, Aceh Arika Aboebakar menyebut kasus polio di Aceh bertambah tiga kasus. Sehingga total saat ini sudah diidentifikasi sebanyak empat kasus.",0
"Banjir bandang di Kabupaten Majene, Sulawesi Barat, menyebabkan 27 rumah warga hanyut. Akibatnya, sekitar 409 orang harus mengungsi.",0
"Tim SAR gabungan masih mencari 151 orang yang dilaporkan hilang akibat gempa di Cianjur, Jawa Barat. Kepala Kantor SAR Bandung Jumaril selaku SAR Mission Coordinator menyebut Basarnas telah menyusun rencana operasi SAR pada hari ketiga pencarian ini.",0
Empat terdakwa kasus tindak pidana perdagangan orang di kerangkeng Bupati Langkat Terbit Rencana Perangin-angin dituntut dengan pidana masing-masing delapan tahun penjara.,0
"Nama Wali Kota Surabaya, Jawa Timur, Eri Cahyadi dicatut dalam aksi penipuan dengan modus permintaan bantuan untuk masjid dan panti asuhan via aplikasi pesan whatsapp.",0
"Jaksa Penuntut Umum (JPU) akhirnya mengajukan banding terhadap vonis terdakwa pencabulan dan pemerkosaan santriwati, Moch Subchi Azal Tsani (MSAT) alias Bechi.",0
Seorang prajurit TNI AD di lingkungan Kodam Iskandar Muda berinisial Serma S melaporkan seorang personel polisi berinisial Bripka H yang bertugas di Polres Aceh Timur ke Propam Polda Aceh terkait dugaan perselingkuhan.,0
"Santri asal Kedunggalar Ngawi, Jawa Timur berinisial DW meninggal dunia di salah satu pondok pesantren di Sragen, Jawa Tengah. Keluarga curiga korban tewas karena dianiaya senior.",0
"Korban meninggal dunia gempa bumi di Kabupaten Cianjur, Jawa Barat, bertambah menjadi 268 orang per pukul 17.00 WIB, Selasa (22/11). Dari jumlah itu, 122 orang telah teridentifikasi.",0
Panitia membantah kericuhan di Musyawarah Nasional (Munas) XVII Himpunan Pengusaha Muda Indonesia (HIPMI) berkaitan dengan persaingan antar-calon Ketua Umum BPP HIPMI.,0
"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan pihaknya menemukan 5 korban tewas gempa bumi tertimbun longsor di jalan nasional, Kabupaten Cianjur, Jawa Barat.",0
Menteri Ketenagakerjaan Ida Fauziyah mengklaim Peraturan Menteri Ketenagakerjaan (Permenaker) Nomor 18/2022 tentang Penetapan Upah Minimum Provinsi (UMP) telah sesuai aturan di atasnya alias tidak cacat hukum.,0
"Perkelahian antarpeserta mewarnai Musyawarah Nasional (Munas) XVII Himpunan Pengusaha Muda Indonesia (HIPMI) di Hotel Alila, Solo, Jawa Tengah, Senin (21/11) malam.",0
"Pihak kepolisian memeriksa lima orang saksi untuk menyelidiki kasus dugaan penyelewengan 500 ton beras yang raib dari Gudang Bulog Bittoeng, Kabupaten Pinrang, Sulawesi Selatan.",0
"Proses evakuasi korban gempa di kawasan longsoran tanah di Kecamatan Cugenang, Kabupaten Cianjur, Jawa Barat masih terus berlangsung hingga Selasa (22/11) siang.",0
Ketua Panitia Organizing Committee (OC) Munas XVII Himpunan Pengusaha Muda Indonesia (HIPMI) Ali Affandi mengatakan kisruh dalam acara tersebut dipicu oleh kesalahpahaman personal antar peserta yang terjadi di luar rapat Pleno.,0
Polisi memastikan acara kontes busana transpuan di Surabaya batal digelar pada Kamis (24/11). Polisi mengklaim hal itu karena kemauan pihak penyelenggara sendiri.,0
Curah hujan dengan intensitas tinggi menyebabkan banjir dan tanah longsor di 17 kabupaten/kota di Sumatera Utara (Sumut).,0
"Sidang kasus pelanggaran Hak Asasi Manusia (HAM) Paniai, Papua yang memasuki agenda pembacaan pleidoi atau pembelaan terdakwa, Mayor Inf (Purn) Isak Sattu di Pengadilan Negeri (PN) Makassar ditunda hingga tanggal 28 November 2022 mendatang.",0
"Sebuah video menampilkan seorang pelajar mengamuk dan mengumpat kepada anggota polisi lalu lintas di Sidoarjo, Jawa Timur viral di media sosial.",0
"Badan Meteorologi Klimatologi dan Geofisika (BMKG) mencatat terjadi gempa susulan di Cianjur, Jawa Barat, sampai dengan Senin (21/11) malam, pukul 19.00 WIB.",0
"Perum Bulog Sulselbar melakukan penyelidikan internal, termasuk bekerja sama dengan kepolisian soal dugaan beras 500 kg hilang dari gudang di Bittoeng, Kabupaten Pinrang, Sulawesi Selatan.",0
"KJ, sosok pria yang diduga melakukan penghinaan terhadap Ibu Negara Iriana Joko Widodo melalui unggahannya di Twitter disebut kini tengah mengalami syok.",0
"KJ, sosok pria pembuat meme yang diduga menghina Ibu Negara Iriana Joko Widodo mengatakan bahwa perbuatannya merupakan spontanitas.",0
"Gempa berkekuatan magnitudo 5,6 mengguncang Kabupaten Cianjur, Jawa Barat, pada Senin (21/11) siang. Getaran gempa tersebut dirasakan oleh sejumlah warga di Kota Bandung.",0
"Pihak calon istri Kaesang Pangarep, Erina Sofia Gudono disebut telah mengajukan surat permohonan numpang nikah ke Kantor Urusan Agama (KUA) Kecamatan Depok, Sleman, DI Yogyakarta.",0
"Evening Dress Transpuan Competition yang mestinya digelar di Surabaya, Kamis (24/11), mendadak dibatalkan. Hal itu dikonfirmasi langsung oleh pihak Royal Plaza dan penyelenggara.",0
Gerakan Umat Islam Bersatu (GUIB) Jawa Timur menolak acara 'Evening Dress Transpuan Competition' yang akan digelar di Surabaya. Acara itu dinilai menyebarkan kemaksiatan dan berbahaya bagi akhlak masyarakat.,0
"Polisi menangkap enam pelajar yang memukul dan menendang seorang nenek di Tapanuli Selatan, Sumatera Utara. Peristiwa itu terekam dalam sebuah video yang kemudian viral di media sosial.",0
"Tiga orang penambang emas dilaporkan tewas tertimbun longsor di tambang di puncak Gunung Botak, Dusun Wamsait, Desa Dava, Kecamatan Waelata, Kabupaten Buru, Maluku, Minggu (20/11).",0
"Tim pencarian dan penyelamatan (SAR) gabungan mengevakuasi jenazah seorang Warga Negara Asing (WNA) yang jatuh dan terpeleset saat melakukan pendakian di Gunung Agung, Kabupaten Karangasem, Bali.",0
"Satpam Mal Ambon Plaza (Amplaz), Ambon, Maluku, mengamankan seorang pria berinisial SAM usai memecah kaca pintu musala, Sabtu (19/11) pagi.",0
"Sebanyak 19 perempuan, empat di antaranya anak-anak, menjadi korban dugaan perdagangan manusia, di Gempol, Pasuruan, Jawa Timur. Mereka pun dipekerjakan sebagai pekerja seks komersial (PSK).",0
"Sejumlah rumah dan dua warga dilaporkan tertimbun longsor yang terjadi di Blemben, Candirejo, Semin, Gunungkidul, DI Yogyakarta, Sabtu (19/11). Proses evakuasi keduanya masih berlangsung.",0
"Wali Kota Medan, Bobby Nasution mengatakan banjir yang merendam ribuan rumah warga di sembilan kecamatan terjadi karena hujan deras dan sungai meluap.",0
"Banjir menerjang sembilan kecamatan di Kota Medan, Sumatera Utara (Sumut), sejak Jumat (18/11) malam. Ribuan rumah warga di wilayah tersebut terendam dengan ketinggian bervariasi.",0
"Jumlah siswa SMA Negeri Siwalima, Ambon, Maluku yang diduga mengalami keracunan makanan bertambah menjadi lebih dari 70 orang. Sebelumnya, aparat kepolisian mendata sekitar 55 orang.",0
"Dua pekerja bangunan gedung Pengadilan Negeri (PN) Makassar tertimpa pohon tumbang yang diakibatkan cuaca ekstrem yang melanda Kota Makassar, Sulawesi Selatan.",0
"Ruang perawatan di RSUD dr Saiful Anwar (RSSA) Malang, Jawa Timur, dilaporkan penuh terisi pasien Covid-19, baik ruang isolasi maupun IGD.",0
"Pemerintah Kota (Pemkot) Solo, Jawa Tengah, akan menutup sejumlah ruas jalan di sekitar Stadion Manahan pada Sabtu (19/11) besok.",0
"Sejumlah titik di Kota Makassar, Sulawesi Selatan, kebanjiran setelah hujan deras yang mengguyur sejak Jumat (18/11) subuh tadi.",0
"Puluhan siswa SMA Negeri Siwalima, Ambon, Maluku diduga mengalami keracunan makanan.",0
"Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Halmahera Barat, Maluku Utara menyatakan sembilan orang dengan tujuh di antaranya warga negara asing (WNA) berasal dari Jerman yang dinyatakan hilang di hutan Halmahera, dilaporkan selamat.",0
"Banjir menerjang sejumlah wilayah di Kota Parepare, Sulawesi Selatan (Sulsel), Jumat (18/11). Sejumlah warga terjebak di rumah karena banjir hampir mencapai atap rumah mereka.",0
"Seorang anggota TNI AD berinisial NVW ditemukan meninggal dunia di bawah jembatan jalan masuk Perumahan Kotaraja Grand, Distrik Abepura, Kota Jayapura, Jum'at (18/11) sekitar pukul 09.00 WIT.",0
"Kepala Kantor Kesyahbandaran dan Otoritas Pelabuhan (KSOP) Padangbai, Kabupaten Karangasem, Bali, Ni Luh Putu Eka Suyasmin membenarkan bahwa Kapal Motor atau KM Mutiara Timur l tenggelam ke dasar laut.",0
Jaksa menuntut personel Polrestabes Medan Aipda Leonardo Sinaga dengan pidana penjara delapan tahun. Leonardo dianggap bersalah dalam penganiayaan seorang tahanan RTP (rumah tahanan polisi) Polrestabes Medan Hendra Syahputra hingga tewas.,0
"Istri mantan Kapolres Baubau, TE angkat bicara soal kasus dugaan perselingkuhan dirinya dengan eks Kasat Lantas Polres Baubau, Iptu JS yang mengakibatkan suaminya, AKBP EP ditarik ke Polda Sulawesi Tenggara.",0
Kapolsek Denpasar Utara IPTU I Putu Carlos Dolesgit mengatakan pelaku penusukan anggota polisi berinisial FNS (22) di bali merupakan anak di bawah umur.,0
"Wakil Direktur Reserse Kriminal Umum (Wadireskrimum) Polda Sumatera Barat AKBP Muchtar Siregar ditemukan meninggal dunia di salah satu kamar hotel di Kabupaten Pasaman Barat, Sumatera Barat, Kamis (17/11).",0
Anak kiai Jombang Moch Subchi Azal Tsani (MSAT) alias Bechi divonis 7 tahun bui dalam kasus pencabulan terhadap santriwati.,0
Seorang perempuan menerobos iring-iringan kepresidenan dan menarik tangan Presiden Joko Widodo saat berada di Bali.,0
"Wakil Ketua Umum Golkar Bambang Soesatyo (Bamsoet) terang-terangan mendukung Wali Kota Solo, Gibran Rakabuming Raka untuk maju di Pemilihan Gubernur pada 2024 mendatang.",0
Seorang anggota polisi berinisial FNS (22) dikabarkan tewas dan diduga ditikam oleh seorang pria yang belum diketahui identitasnya.,0
Badan Penanggulangan Bencana Daerah Serdangbedagai (Sergai) menyatakan kekurangan tenda pengungsi dan perahu karet dalam upaya menangani banjir besar. ,0
Banjir besar melanda enam kecamatan di Kabupaten Serdangbedagai (Sergai) Sumatera Utara (Sumut) usai hujan deras. Akibatnya hampir 15 ribu jiwa terdampak dan beberapa di antaranya terpaksa mengungsi.,0
"Istri terdakwa kasus perkosaan Moch Subchi Azal Tsani (MSAT) alias Bechi, Erlian Rinda atau Durrotun Mahsunnah dan Ibu Bechi, Nyai Shofwatul Ummah, hadir di sidang putusan, di Pengadilan Negeri (PN) Surabaya, Jawa Timur, Kamis (17/11).",0
"Tanah longsor terjadi di Kecamatan Parangloe, Kabupaten Gowa, Sulawesi Selatan (Sulsel), akibat curah hujan tinggi. Akibat peristiwa itu, empat orang meninggal dunia dan empat lainnya hilang.",0
"Sidang putusan terdakwa kasus perkosaan santriwatinya, Moch Subchi Azal Tsani (MSAT) alias Bechi, digelar di Pengadilan Negeri (PN) Surabaya, Jawa Timur, Kamis (17/11).",0
"Sebanyak 253 personel kepolisian diterjunkan untuk berjaga di Pengadilan Negeri (PN) Surabaya, saat sidang vonis terdakwa kasus pemerkosaan santriwati, Moch Subchi Azal Tsani (MSAT) alias Bechi.",0
"TNI Angkatan Laut (TNI AL) meminta maaf atas peristiwa seorang anggota Korps Wanita Angkatan Laut (KOWAL) menabrak pedagang gorengan hingga tewas di Palembang, Sumatera Selatan.",0
"Ratusan orang terlihat memadati depan Gedung Pengadilan Negeri (PN) Surabaya, Jawa Timur, jelang sidang putusan terdakwa kasus perkosaan santriwati Moch Subchi Azal Tsani (MSAT) alias Bechi, Kamis (17/11).",0
"Plh Kasubdit Siber Ditreskrimsus Polda Jawa Timur, Kompol Hariyanto Rantesalu mengatakan pemeran video porno kebaya merah berinisial AH mengaku memiliki 31 kepribadian.",0
Dua anggota polisi Polda Lampung diamankan Densus 88 Antiteror Polri dengan dugaan memasok amunisi senjata api ke kelompok teroris.,0
"Bakal Calon Presiden 2024 yang telah didukung NasDem, Anies Baswedan, memilih untuk tidak berkomentar atas tudingan memecah belah PDIP lewat pertemuannya dengan Wali Kota Solo Gibran Rakabuming Raka.",0
"Seorang oknum TNI AD, Sertu HS (42) ditangkap terkait dugaan kasus penimbunan BBM ilegal jenis solar sulingan di Banyuasin, Sumatera Selatan. Polisi turut menyita 10.600 liter solar hasil sulingan sejumlah tanki penampungan.",0
"Sahabat Nikita Mirzani, Fitri Salhuteru, mengungkapkan doa yang ia panjatkan di depan Ka'bah beberapa waktu lalu. Fitri mengaku sempat mendoakan orang-orang yang membenci Nikita Mirzani.",0
"Kepala Kantor Wilayah Kementerian Hukum dan HAM (Kakanwil Kemenkumham) Provinsi Bali, Anggiat Napitupulu mengatakan bahwa kehadiran sejumlah kepala negara bersama tim-nya mencapai sekitar 3 ribu orang mengikuti KTT G20 di Nusa Dua, Kabupaten Badung, Bali.",0
"Kepala Divisi Pemantauan Impunitas KontraS, Tioria Pretty Stephanie menyatakan pihaknya mengkritisi terdakwa dalam kasus HAM Paniai Papua yang disidangkan di PN Makassar hanya satu terdakwa saja.",0
Total setidaknya 229 orang pengungsi Rohingya terdampar di Aceh dalam dua hari terakhir.,0
"Basarnas Bali mengungkapkan 257 penumpang berhasil dievakuasi dari Kapal Mutiara Timur 1 yang terbakar di Perairan Amed, Kecamatan Abang, Kabupaten Karangasem, Bali.",0
"Bakal calon presiden (capres) 2024 yang telah didukung NasDem, Anies Baswedan, menyapa para petani di Desa Kayangan, Girimulyo, Kulon Progo, DI Yogyakarta, Rabu (16/11).",0
"Polda Bali membantah melakukan penyerangan terhadap massa mahasiswa Papua yang menggelar demonstrasi di Jalan Tukad Yeh Aya, Denpasar, Bali, pada Rabu (16/11).",0
"Rombongan penyintas dan keluarga korban Tragedi Kanjuruhan, Malang, mulai berangkat ke Jakarta untuk mencari keadilan. Mereka akan melapor ke Bareskrim Polri.",0
"Anak kiai Jombang terdakwa kasus pemerkosaan santriwati, Moch Subchi Azal Tsani (MSAT) alias Bechi, akan menjalani sidang putusannya, Kamis (17/11).",0
"Tersangka ketiga kasus video porno di Surabaya, CZ disebut sudah merekam 33 video adegan panas bersama sepasang kekasih 'kebaya merah' ACS dan AH, yang sudah ditangkap sebelumnya.",0
"Kapal Motor (KM) Mutiara Timur l yang membawa ratusan penumpang mengalami kebakaran di perairan Karangasem, Bali pada Rabu sore (16/11).",0
"Mantan Gubernur DKI Jakarta Anies Baswedan dideklarasikan sebagai calon presiden 2024 oleh Forum Ka'bah Membangun (FKM) di Grand Pacific, Mlati, Sleman, Kamis (16/11).",0
"Seorang karyawan PT FMB hingga saat ini masih belum ditemukan akibat kerusuhan di Kabupaten Dogiyai, Papua pada Sabtu (12/11).",0
"Gedung Sekolah Menengah Pertama (SMP) milik Universitas Muhammadiyah Makassar, Sulawesi Selatan kebakaran imbas kebocoran tabung gas yang berada di dapur umum.",0
"Kabid Humas Polda Bali Kombes Satake Bayu mengatakan perempuan asal Cimahi, Jawa Barat, yang ditangkap jelang iring-iringan Presiden Amerika Serikat (AS) Joe Biden yang akan melintasi Simpang Peminge, Nusa Dua, Kabupaten Badung, kini sudah dipulangkan.",0
"Penyidik Polda Jawa Timur telah memintai keterangan dokter di RS Wava Husada Malang, dr Muhammad Harun Rosyid di Mapolres Malang, Selasa (15/11).",0
LBH Medan menilai tuntutan jaksa terhadap terdakwa kasus penyiksaan dan kerangkeng manusia di rumah Bupati Langkat Terbit Rencana Peranginangin yang diberikan jaksa awal pekan ini rendah.,0
"Mantan Bupati Bener Meriah, Aceh, Ahmadi yang ditangkap terkait jual beli kulit harimau, akan segera disidang setelah berkas kasusnya dinyatakan lengkap atau P-21 oleh Kejaksaan Tinggi Aceh.",0
Polda Jawa Barat (Jabar) segera menyelidiki video singkat terkait dugaan kekerasan dalam rumah tangga (KDRT) yang viral di media sosial (medsos).,0
"Gempa berkekuatan magnitudo (M) 4,9 terjadi di Sumur, Pandeglang, Banten pada Rabu (16/11) dini hari WIB.",0
Sejumlah elemen buruh di Jawa Tengah menyampaikan doa dan harapannya agar Gubernur Jawa Tengah Ganjar Pranowo menjadi Presiden pada Pemilu 2024.,0
"Komisi untuk Orang Hilang dan Korban Tindak Kekerasan (Kontras) menilai persidangan pelanggaran Hak Asasi Manusia (HAM) berat di Paniai, Papua yang berlangsung di Pengadilan Negeri (PN) Makassar menilai persidangan tersebut hanyalah sebuah formalitas semata saja.",0
Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Yahya Cholil Staquf meminta pondok pesantren tak catut nama NU saat memberikan dukungan bagi para calon presiden dan calon wakil presiden saat Pilpres 2024.,0
"Petugas gabungan dari unsur polisi, TNI dan pecalang meningkatkan penjagaan di depan pintu masuk Wisata Garuda Wisnu Kencana (GWK), di Kecamatan Kuta Selatan, Kabupaten Badung, Bali, pada Selasa (15/11) sore.",0
