berita,label
"Polisi mengungkap identitas pelaku mutilasi di Sukoharjo dengan korban Rohmadi (50) alias Madun. Pelaku atas nama Suyono (50) alias Yono ditangkap di Dukuh Widororejo, Dusun Makamhaji, Kecamatan Kartasura, Kabupaten Sukoharjo, Minggu (28/5).",0
Subdit Siber Ditreskrimsus Polda Jawa Timur membongkar praktik penipuan trading oleh pekerja migran Indonesia (PMI) terhadap sesama ratusan pekerja migran lainnya.,0
"Sebelas anak usia 3 hingga 7 tahun yang dilaporkan tergigit anjing yang terinfeksi rabies di Kecamatan Amanatun Selatan, Timor Tengah Selatan (TTS), Nusa Tenggara Timur (NTT).",0
"Pihak kepolisian Polda Bali menangkap pengelola jasa penyewaan mobil berinisial TS (23) yang beralamat di Jimbaran, Kecamatan Kuta Selatan, Kabupaten Badung, Bali.",0
"Hewan-hewan liar di Kabupaten Timor Tengah Selatan (TTS), Nusa Tenggara Timur (NTT) akan dimusnahkan setelah ditemukannya kasus rabies akibat gigitan anjing yang telah menyebar di daerah tersebut.",0
"Dua polisi terdakwa penganiayaan terhadap Nurhadi, jurnalis media massa Tempo di Surabaya, Jawa Timur, masih bebas meski vonis telah inkrah atau berkekuatan hukum tetap.",0
"Kepala Sekolah Madrasah Diniyah Tsanawiyah Awaliyah (MDTA) Al Washliyah Adian Torop di Kecamatan Aek Natas, Kabupaten Labuhanbatu Utara (Labura), Sumatera Utara, berinisial PH (40) diduga mencabuli sembilan orang siswi. Ia telah ditetapkan sebagai tersangka dan ditahan polisi.",0
"Kepolisian Resor Kota (Polresta) Malang Kota, Jawa Timur, menetapkan tiga orang menjadi tersangka penipuan tiket Coldplay yang rencananya akan tampil di Indonesia pada November 2023.",0
Beredar surat undangan rapat dari Gubernur Bali I Wayan Koster kepada wali kota dan bupati se-Bali untuk wajib hadir rapat di Denpasar pada akhir Mei ini.,0
"Balai Karantina Kelas I Kupang menyatakan sudah ada tujuh kecamatan di Kabupaten Timor Tengah Selatan (TTS), Nusa Tenggara Timur (NTT) yang diduga menjadi lokasi infeksi rabies dari anjing.",0
"Seorang guru olahraga di salah satu sekolah dasar negeri (SDN) di Kabupaten Pinrang, Sulawesi Selatan, berinisial AM (57) diamankan petugas kepolisian setelah dilaporkan kasus dugaan pencabulan tujuh siswi.",0
Pemilik akun twitter Klasik Pianda (@p40812) dilaporkan ke Polres Surakarta buntut komentar negatif terhadap istri dari Wali Kota Gibran Rakabuming Raka.,0
"Kepala Dinas Pariwisata (Dispar) Provinsi Bali, Tjok Bagus Pemayun mengimbau warga tak memviralkan video turis yang nakal di Pulau Dewata itu demi citra positif industri wisata di sana.",0
"Kasus rabies ditemukan di Kabupaten Timor Tengah Selatan (TTS), Nusa Tenggara Timur (NTT). Sedikitnya 10 orang menjadi korban gigitan anjing yang terinfeksi rabies. Mereka pun terkonfirmasi positif rabies.",0
"Bidang Profesi dan Pengamanan (Propam) Polda Sulawesi Tengah melakukan penyelidikan dugaan keterlibatan anggota Polri dalam kasus pemerkosaan gadis 15 tahun oleh 10 orang pria di Parigi Moutong, Sulteng.",0
"Wali Kota Solo Gibran Rakabuming Raka menyatakan masih menunggu arahan dari partai, khususnya Ketua Umum PDI Perjuangan Megawati Soekarnoputri, terkait statusnya sebagai juru kampanye (jurkam) untuk bakal calon presiden (bacapres) Ganjar Pranowo.",0
"Kepolisian Resor Kota (Polresta) Malang Kota, Jawa Timur, menangkap tiga orang terduga pelaku penipuan penjualan tiket konser band asal Inggris Coldplay yang rencananya akan tampil di Indonesia pada November 2023.",0
Pesawat penumpang terbesar dunia Airbus tipe A380-800 akan mendarat pertama kalinya di Bandara Internasional I Gusti Ngurah Rai Bali pada 1 Juni 2023.,0
Penjabat (Pj) Gubernur Papua Pegunungan Nikolaus Kondomo meyakini kelompok kriminal bersenjata (KKB) atau kelompok separatis teroris (KST) di Papua tidak mendapatkan sokongan atau pasokan senjata dari luar negeri atau pihak asing.,0
"Pihak kepolisian Polresta Denpasar, Bali, menetapkan seorang perempuan Warga Negara (WN) Denmark berinisial CAP (50) yang pamer kemaluan di atas sepeda motor di Seminyak, Kecamatan Kuta, Kabupaten Badung jadi tersangka.",0
Kabid Humas Polda Bali Kombes Pol Stefanus Satake Bayu Setianto memperjelas maksud dari pernyataan Kapolda Bali Irjen Putu Jayan Danu Putra soal akan memidanakan penyebar video Warga Negara Asing (WNA) nakal di media sosial.,0
"Polisi tengah menyelidiki kasus reklamasi ilegal di Pantai Melasti, Kecamatan Kuta Selatan, Kabupaten Badung, Bali. Lima orang ditetapkan sebagai tersangka dalam kasus ini dan diduga ada aliran dana sebesar Rp5 miliar mengalir ke Desa Adat Ungasan.",0
Gubernur Bali Wayan Koster mengancam akan menindak tegas terhadap warga negara asing (WNA) yang bertransaksi memakai alat pembayaran kripto selama berada di Pulau Dewata.,0
"Polda Bali menetapkan lima tersangka terkait kasus reklamasi ilegal di Pantai Melasti, Desa Ungasan, Kecamatan Kuta Selatan, Kabupaten Badung, Bali.",0
"Sekitar 200 orang jadi korban mafia Tanah Kas Desa (TKD) di Kabupaten Sleman, DI Yogyakarta. Total kerugian korban diperkirakan mencapai Rp68,5 miliar sementara total kerugian keuangan negara sekitar Rp2,95 miliar.",0
"Gadis berusia 15 tahun di Parigi Moutong, Sulawesi Tengah, menjadi korban pemerkosaan yang dilakukan oleh 10 orang pria.",0
"Dua orang jemaah calon haji dari Jawa Timur dikabarkan meninggal dunia di Kota Madinah, Saudi Arabia.",0
"Dua orang guru di Desa Itawaka, Kabupaten Maluku Tengah, Maluku, yang menjadi korban penembakan orang tak dikenal pada Senin (15/5) masih ditangani aparat kepolisian. Hingga saat ini, pelaku belum ditangkap.",0
"Wali Kota Solo Gibran Rakabuming Raka mengatakan ""enggak gimana-gimana"" saat ditanya soal politikus PDIP Puan Maharani terkait pertemuan dengan Ketua Umum Partai Gerindra Prabowo Subianto.",0
Wali Kota Solo Gibran Rakabuming Raka mengaku mendapat wejangan dari Ketua DPR Puan Maharani buntut pertemuan dengan Ketua Umum Partai Gerindra Prabowo Subianto.,0
"Ganjar Pranowo, kandidat presiden PDI-Perjuangan, meminta ribuan kader Banteng di Banten tidak mudah putus asa dalam berjuang maupun gampang menyerah dengan godaan.",0
"Warga Dusun Sappang, Desa Borong, Kecamatan Herolange-Lange (Herlang), Kabupaten Bulukumba, Sulawesi Selatan, dikagetkan dengan tanah bergeser hingga retak. Pakar ungkap sebabnya.",0
"Darno, seorang pensiunan, rela merogoh uang hasil kerjanya hingga Rp370 juta untuk membeli dua kavling di Ambarrukmo Green Hills, Sleman, DIY, seluas 235 meter pada 2021.",0
Polisi membantah klaim hilangnya mahasiswa kedokteran Universitas Hasanuddin (Unhas) Makassar lantaran mengikuti organisasi radikal.,0
"Sepeda motor milik korban mutilasi di Sukoharjo dan Solo, R alias M, dipakai oleh salah satu pelaku pembunuhan.",0
"Sejumlah Warga Negara Asing (WNA) kembali berulah di Bali dalam dua kasus asusila. Yakni, kasus mengamuk sambil telanjang dan insiden pamer alat kelamin. ",0
Gubernur Sumatera Utara (Sumut) Edy Rahmayadi mendukung pembentukan Peraturan Daerah (Perda) Kawasan Tanpa Rokok (KTR).,0
Wali Kota Solo Gibran Rakabuming Raka akan menertibkan rumah susun sederhana sewa (rusunawa) dan rumah deret milik Pemerintah Kota (Pemkot) Solo.,0
"Mahasiswa Kedokteran Unhas, Fikki Dermawan sempat memberitahukan ke keluarga bahwa dirinya tengah menghadapi permasalahan besar sebelum hilang tanpa kabar.",0
Keluarga mahasiswa Fakultas Kedokteran Universitas Hasanuddin (Unhas) menduga Fikki Dermawan hilang setelah mengikuti sebuah organisasi radikal.,0
"Bupati Rokan Hilir, Riau Afrizal Sintong buka suara soal dugaan Wakil Bupati Sulaiman tepergok oleh polisi sedang berduaan di dalam kamar dengan seorang aparatur sipil negara (ASN) di Pekanbaru, Kamis (25/5) malam.",0
"Casinih (62), ibu kandung anggota Komisi V DPR RI Bambang Hermanto, tewas di rumahnya di Blok Kedongdong, Kecamatan Sukra, Kabupaten Indramayu, Jawa Barat, Kamis (25/5) malam. Casinih diduga menjadi korban pembunuhan.",0
Seorang mahasiswa Fakultas Kedokteran Universitas Hasanuddin (Unhas) Fikki Dermawan dikabarkan hilang sejak sepekan terakhir. Pihak keluarga hingga saat ini menduga hilangnya Fikki karena mengikuti organisasi.,0
"Wakil Bupati Rokan Hilir, Riau, Sulaiman diamankan dalam kamar sebuah hotel di Pekanbaru bersama seorang perempuan saat polisi sedang melakukan operasi rutin, Kamis (25/5) malam.",0
"Seorang wanita berinisial L, warga Kota Medan, diduga melakukan penistaan agama karena dianggap membuat sesajen yang berisi Al-Qur'an dan tasbih.",0
"Pihak kepolisian memastikan kematian pelajar SMP di Makassar, Sulawesi Selatan, setelah lompat dari lantai 8 gedung sekolah disebabkan karena bunuh diri.",0
Wakil Gubernur Sumatera Utara Musa Rajekshah (Ijeck) mengaku siap maju di Pilgub Sumut 2024.,0
"Polisi tetapkan tiga orang santri sebagai tersangka pembakaran gedung Asrama Tahfiz Al-Quran yang berada di Jalan Hertasning, Kecamatan Rappocini, Makassar, Sulawesi Selatan.",0
"Geopark Merangin, Jambi, resmi ditetapkan sebagai UNESCO Global Geopark usai sidang tahunan di Paris, Prancis, Rabu (24/5).Geopark Merangin memenuhi syarat secara internasional untuk masuk daftar UNESCO Global Geopark.",0
"Kompol AB dicopot dari jabatannya sebagai Wakapolres Binjai, Sumatera Utara (Sumut). Kompol AB dilaporkan ke Propam Polda Sumut karena diduga berselingkuh dengan istri orang lain.",0
"Sandiaga Uno mengaku tak mau buru-buru ambil keputusan bergabung ke partai politik lain usai keluar dari Gerindra. Namun, dia mengakui saat ini telah memiliki kesamaan pandangan dengan PPP.",0
"Kantor Imigrasi Kelas I TPI Surakarta menangkap 23 warga negara asing (WNA) di Kecamatan Colomadu, Selasa (23/5). Salah satu WNA berasal dari Taiwan, sisanya 22 orang dari China.",0
"Seorang perempuan warga negara Jerman, Darja Tuschinski, bugil di sebuah pertunjukan tari, Bali. Peristiwa itu terjadi di tempat pertunjukan Puri Saraswati Ubud, Kabupaten Gianyar, pada Senin (22/5) sekitar pukul 20.00 WITA.",0
"Warga Wawonii, Sulawesi Tenggara, Yamir mengeluh karena sejumlah sumber mata air di wilayah tempat tinggalnya berubah menjadi keruh kecokelatan.",0
Sebanyak 30 warga negara Indonesia (WNI) ditahan di Malaysia karena kasus judi online. Mereka kedapatan menjadi operator judi online saat polisi melakukan razia pada bulan Ramadan lalu.,0
"Anak pejabat Kementerian Perhubungan (Kemenhub) Beny Yusuf Nurdin, B (15), diduga tewas setelah jatuh dari gedung sekolahnya di Sekolah Islam Athirah Makassar. Paman korban, Andy Setiadi, menilai ada sejumlah kejanggalan terkait kematian korban.",0
"Pelajar SMP swasta di Makassar, Sulawesi Selatan, yang tewas setelah jatuh dari gedung sekolah merupakan anak pejabat Kementerian Perhubungan (Kemenhub) Beny Yusuf Nurdin.",0
"Pelajar sekolah menengah pertama (SMP) swasta di Makassar, Sulawesi Selatan, diduga melompat dari lantai 8 gedung sekolah. Korban pun ditemukan meninggal dunia di lapangan voli.",0
"Masriah yang diduga pelaku penyiraman kotoran manusia hingga sampah ke rumah tetangganya di Desa Jogosatru, Sukodono, Sidoarjo, Jawa Timur, telah ditetapkan menjadi tersangka oleh Satpol PP.",0
"Polisi telah mengidentifikasi mayat pria korban mutilasi yang potongan tubuhnya ditemukan Kabupaten Sukoharjo dan Kota Solo, Jawa Tengah.",0
Kelompok relawan Jaringan Militan Ganjar (Jari Tangan) angkat bicara mengenai sejumlah kelompok relawan Jokowi dan Gibran yang menyatakan dukungan untuk Prabowo Subianto pada Jumat (19/5) lalu.,0
"Seorang pelajar sekolah menengah pertama (SMP) swasta di Makassar, Sulawesi Selatan, tewas usai diduga melompat dari lantai 8 gedung sekolah.",0
"Kuota haji untuk calon jemaah di wilayah Sulawesi Selatan disebut bertambah dua kelompok terbang (kloter) lagi, sementara itu daftar antrean disebut mencapai 240 ribu orang dengan masa tunggu hingga 34 tahun.",0
Bandara Internasional Juanda Surabaya siap melayani penerbangan langsung atau direct flight para calon jemaah haji dari Jawa Timur pada tahun ini.,0
Para pimpinan di DPRD dan Pemprov Jawa Timur akan dihadirkan menjadi saksi dalam kasus suap dan korupsi dana hibah APBD Pemprov Jatim yang menjerat Sahat Tua Simandjuntak.,0
