berita,label
"Pemerintah Kota Makassar, Sulawesi Selatan, menyiapkan 9 hektare lahan untuk tempat pemakaman umum (TPU) dengan anggaran Rp25 miliar. Pasalnya, lahan kuburan saat ini kondisi kian berkurang.",0
Presiden Joko Widodo (Jokowi) mengatakan Indonesia tetap harus melakukan impor beras. Hal itu demi memenuhi kebutuhan beras nasional yang disebutnya tidak bisa dipenuhi seluruhnya oleh Bulog.,0
"Presiden Joko Widodo (Jokowi) mengklaim stok bahan pokok aman dan harganya stabil usai meninjau Pasar Wonokromo, Surabaya, Sabtu (18/2).",0
"Seorang warga Kedung Lumbu, Kecamatan Pasar Kliwon, Tamrin (85) meninggal dunia di pengungsian, Jumat (17/2) malam. Ia dievakuasi karena rumahnya terendam luapan Kali Jenes yang merupakan anak Sungai Bengawan Solo.",0
"Anak perempuan berusia 5 tahun di Kabupaten Bolaang Mongondow, Sulawesi Utara, ditemukan dalam kondisi meninggal di perkebunan warga usai dilaporkan hilang.",0
"Seorang mahasiswi Universitas Mercu Buana Yogyakarta (UMBY) berinisial VAS (19), warga Kebumen, Jawa Tengah, ditemukan tak bernyawa di Embung Tambakboyo, Condongcatur, Depok, Sleman.",0
"Seorang ibu hamil, Nurlia (30) hendak melahirkan dievakuasi dari rumahnya yang terendam banjir mencapai satu meter, di Perumahan Kodam 3, Kecamatan Biringkanaya, Makassar, Sulawesi Selatan.",0
"Enam kepala desa di Kecamatan Licin, Banyuwangi, menjadi penjamin penangguhan penahanan tiga petani asal Desa Pakel yang ditahan di Mapolda Jawa Timur.",0
Sebanyak 184 anak di Kota Surabaya dinyatakan terkena Diabetes Mellitus (DM) sepanjang 2022. Jumlah itu kini bertambah 4 anak di awal 2023 ini.,0
"Gempa bumi magnitudo 6,6 mengguncang wilayah Kepulauan Tanimbar, Maluku pukul 16.37 WIB, Jumat. ",0
"Wali Kota Solo Gibran Rakabuming Raka meninjau sejumlah pos pengungsian korban banjir, Jumat (17/2). Ia berjanji Pemerintah Kota (Pemkot) Solo akan memenuhi kebutuhan logistik para pengungsi.",0
"Jaksa Penuntut Umum (JPU) menolak seluruh pembelaan atau pleidoi dua terdakwa Tragedi Kanjuruhan, Ketua Panpel Arema FC Abdul Haris dan Security Officer (SO) Suko Sutrisno.",0
"Banjir sudah mengepung Makassar, Sulawesi Selatan sejak bulan November 2022. Namun hingga Februari 2023, banjir di beberapa titik tak kunjung surut.",0
"Harga cabai merah melonjak ke Rp140 ribu per kg di Kupang, Nusa Tenggara Timur. Kenaikan ini dipicu menurunnya tingkat produksi petani. Lonjakan ini membuat cabai merah lebih mahal dibanding daging ayam.",0
"Seorang tokoh agama di Kabupaten Manggarai, Nusa Tenggara Timur, yakni Romo Gregorius Sukur ditemukan tewas gantung diri pada Kamis (16/2).",0
"Seekor gajah Sumatera (Elephas Maximus Sumatranus) mati di Aek Nauli Elephant Conservation Camp (ANECC) di Kabupaten Simalungun, Sumatera Utara (Sumut). Gajah yang diberi nama Dwiki ini mati akibat malnutrisi (kurang gizi) dan malabsorsi.",0
Guru Besar Fakultas Hukum Universitas Gadjah Mada (UGM) Sigit Riyanto angkat bicara perihal surat pernyataan dari ratusan dosen di kampusnya yang menolak pemberian gelar guru besar kehormatan (honorary professor) untuk kalangan nonakademik.,0
Universitas Udayana Bali memberikan pendampingan hukum kepada tiga pejabatnya yang ditetapkan sebagai tersangka oleh Kejaksaan Agung.,0
"Bendahara Badan Usaha Milik Desa (BUMDes) Kerta Buana, Kecamatan Sidemen, Kabupaten Karangasem berinisial NWB (37) ditetapkan sebagai tersangka Kejaksaan Negeri (Kejari) Karangasem, Bali.",0
,0
"Terdakwa Tragedi Kanjuruhan, eks Danki 1 Brimob Polda Jatim AKP Hasdarmawan mengaku tidak melihat ada gas air mata ditembakkan ke arah tribune Stadion Kanjuruhan.",0
"GN (17), salah satu dari enam pelaku pembacokan di Titik Nol Kilometer Kota Yogyakarta melaporkan balik korbannya ke kepolisian.",0
"Sejumlah daerah di Makassar, Sulawesi Selatan, masih dikepung banjir. Petugas BPBD Makassar berhasil mengevakuasi bayi yang baru berusia dua bulan ke tempat pengungsian. ",0
"Sejumlah warga yang tergabung dalam Aliansi Masyarakat Jambi Menggugat, menggelar demonstrasi di tengah Jalan Lingkar Barat, Kecamatan Alam Barajo, Kota Jambi, Kamis (16/2).",0
"Parjiman alias Klowor (50), warga Dusun Sumber Rejo, Desa Campang Tiga, Kecamatan Sidomulyo, Kabupaten Lampung Selatan menjadi korban pembegalan, Rabu (15/2) malam sekitar pukul 19.00 WIB. Akibat kejadian itu, korban mengalami sejumlah luka bacokan di tubuhnya.",0
"Wilayah Kabupaten Ponorogo, Jawa Timur dilanda banjir sejak Selasa lalu (14/12). Genangan banjir masih terpantau di beberapa wilayah hingga hari ini, Kamis (16/2).",0
"Curah hujan tinggi mengakibatkan bencana banjir di sejumlah daerah Kabupaten Kudus, Jawa Tengah, hingga mengakibatkan puluhan rumah warga tergenang banjir dengan ketinggian bervariasi.",0
Tim Advokasi Tragedi Kemanusiaan (Tatak) yang mendampingi sejumlah korban Tragedi Kanjuruhan Malang bakal menyurati Polda Jawa Timur dan Pengadilan Negeri (PN) Surabaya.,0
"Polrestabes Surabaya menyampaikan permintaan maaf atas kegaduhan puluhan Brimob yang berteriak-teriak saat sidang Tragedi Kanjuruhan di Pengadilan Negeri (PN) Surabaya, Selasa (14/2). Kegaduhan itu dinilai sejumlah pihak sebagai intimidasi terhadap peradilan.",0
"Puluhan kepala desa (kades) di Kabupaten Gowa, Sulawesi Selatan, mengembalikan uang sisa pembelian truk sampah yang diberikan oleh rekanan sebagai imbalan.",0
"Ketua Pengadilan Tinggi Banda Aceh Suharjono mengatakan tren vonis hukuman mati, terutama pada pada kasus narkoba di Aceh tiap tahun meningkat.",0
"Seorang anggota Polda Jawa Tengah nyaris dihakimi massa saat mengendarai mobil ngebut dan menyerempet beberapa warga di sekitar daerah Gonoharjo, Nglimut, Kabupaten Kendal.",0
"Salah satu orang tua korban Tragedi Kanjuruhan, Devi Athok Yulfitri menyayangkan aksi gaduh puluhan anggota Brimob Polri di Pengadilan Negeri (PN) Surabaya, Selasa (14/2). ",0
"Puluhan anggota Brimob yang membuat gaduh dengan berteriak dan bersorak di sidang Tragedi Kanjuruhan Malang di Pengadilan Negeri (PN) Surabaya, Selasa (14/2), belum disanksi ataupun diperiksa secara etik karena aksi mereka.",0
"Kepolisian menyampaikan permintaan maaf menyusul aksi gaduh puluhan anggota Brimob yang ditugaskan malah berteriak di sidang Tragedi Kanjuruhan Malang, di Pengadilan Negeri (PN) Surabaya, Jawa Timur, Selasa (14/2) lalu.",0
Sebuah salinan surat berisikan pernyataan sejumlah dosen Universitas Gadjah Mada (UGM) menolak pemberian gelar guru besar atau profesor kehormatan kepada kalangan nonakademik beredar di media sosial.,0
Gunung Kerinci mengalami erupsi pada Rabu (15/2) pukul 12.07 WIB dengan kolom abu teramati berwarna cokelat dengan ketinggian mencapai lebih dari 200 meter.,0
"Ketua Badan Eksekutif Mahasiswa (BEM) Universitas Udayana (Unud) Bali, I Putu Bagus Padmanegara meminta pihak rektorat agar menonaktifkan tiga tersangka kasus dugaan Sumbangan Pengembangan Institusi (SPI) atau uang pangkal seleksi mandiri di lingkungan kampus tersebut.",0
"Manager Persebaya Surabaya Yahya Alkatiri mengaku melihat seorang koordinator suporter Aremania yang membentangkan spanduk provokasi dan ancaman saat pertandingan di Stadion Kanjuruhan, 1 Oktober 2022 silam.",0
"Tiga pejabat Universitas Udayana, Bali, yang menjadi tersangka dugaan tindak pidana korupsi penyalahgunaan dana sumbangan pengembangan institusi (SPI) mahasiswa baru seleksi jalur mandiri membebankan para mahasiswa untuk membayar masing-masing sekitar Rp10 juta.",0
Ketua Komisi Pemilihan Umum (KPU) Provinsi Bali Dewa Agung Gede Lidartawan mengusulkan agar saat kampanye pada pemilu untuk partai tidak perlu menggunakan baliho karena dinilai hanya buang-buang uang negara.,0
"Puluhan anggota Brimob melontarkan teriakan dan sorakan di depan ruang sidang Tragedi Kanjuruhan Malang di Pengadilan Negeri (PN) Surabaya, Jawa Timur, Selasa (14/2).",0
"Banjir yang merendam hampir seluruh wilayah Kota Makassar, Sulawesi Selatan, sudah surut di beberapa titik dan warga yang sempat mengungsi telah kembali ke rumah masing-masing.",0
Tim Satgas Pangan Provinsi Sumut menemukan 75 ton atau 7 ribu kardus Minyakita yang ditimbun di Sumatera Utara. Hal ini ditemukan usai Tim Satgas Pangan melakukan sidak di tingkat produsen.,0
"Banjir bandang merendam Kecamatan Ijen, Bondowoso, Jawa Timur, Minggu (12/2). Permukiman warga di sejumlah desa dilaporkan rusak diterjang material kayu dan lumpur.",0
"Seorang ibu rumah tangga di Tallo, Makassar, Sulawesi Selatan, IS (35), meninggal dunia akibat terpeleset dan terjatuh dari tangga rumahnya. Saat itu, di tengah banjir yang melanda Makassar, air mulai naik di dalam rumah IS dan ia hendak ke lantai atas.",0
"Polisi menangkap lima orang terkait kasus penembakan mantan anggota DPRD Kabupaten Langkat, Paino (47), hingga tewas. Kelima orang itu telah ditetapkan sebagai tersangka.",0
"Seorang petani wanita bernama Fitriani (45) meninggal dunia, Minggu (12/2), diinjak oleh kawanan gajah liar di kebun miliknya di Desa Lhok Keutapang, Kecamatan Tangse, Kabupaten Pidie, Aceh.",0
Kejaksaan Tinggi Bali belum menahan tiga pejabat Universitas Udayana yang telah ditetapkan sebagai tersangka dugaan korupsi penyalahgunaan dana sumbangan pengembangan institusi (SPI) mahasiswa baru seleksi jalur mandiri.,0
"Hujan deras yang mengguyur Kota Makassar, Sulawesi Selatan, sejak subuh hingga siang ini mengakibatkan seluruh wilayah tergenang banjir dengan ketinggian bervariasi antara 1 sampai 1,5 meter.",0
"Kejaksaan Tinggi (Kejati) Bali menetapkan tiga pejabat di Universitas Udayana berinisial IKB, IMY, dan NPS sebagai tersangka dugaan tindak pidana korupsi.",0
"Badan Riset dan Inovasi Nasional (BRIN) Ambon menemukan kandungan minyak pada kawasan mangrove yang mati dan mengering di kawasan Poka, Kota Ambon., Maluku.",0
"Seekor buaya sepanjang lima meter terpantau muncul di pinggir pagar runway Bandara Internasional Sultan Hasanuddin, Kabupaten Maros, Sulawesi Selatan (Sulsel).",0
"Banjir bandang menerjang permukiman warga di dua desa di kawasan lereng Gunung Ijen, Kabupaten Bondowoso, Jawa Timur, Minggu (12/2) petang.",0
"Presiden RI Joko Widodo (Jokowi) menyempatkan kegiatan olahraga pagi di Kota Medan, Sumatera Utara (Sumut) dengan berkeliling naik sepeda pada Minggu (12/2).",0
"Wakil Ketua Dewan Pembina Partai Gerindra Sandiaga Uno tak ingin membicarakan lebih jauh terkait polemik utang Anies Baswedan pada Pilkada DKI Jakarta 2017. Menurutnya, hal itu akan memperkeruh situasi.",0
"Gempa dengan magnitudo 6,0 pada Sabtu (11/2) pukul 15.55 WIB yang menggetarkan daerah Melonguane di Provinsi Sulawesi Utara disebabkan oleh deformasi batuan di lempeng laut Maluku, demikian menurut pejabat Badan Meteorologi, Klimatologi, dan Geofisika (BMKG).",0
Tiga pria menipu sekitar 200 orang dengan memalsukan berbagai dokumen mulai dari surat izin mengemudi (SIM) hingga surat sporadik perihal kepemilikan tanah di Kota Jambi. Kejahatan itu sudah dilakukan mereka selama 9 bulan.,0
"Samuel Hutabarat, ayah mendiang Brigadir Nofriansyah Yosua Hutabarat (Brigadir J), berharap Ferdy Sambo divonis hukuman mati. Ia ingin hukuman pada Sambo menjadi pelajaran agar tidak ada lagi jenderal yang tega membunuh bawahannya.",0
"Pengacara Yunita Sari Anggraini (20) tersangka pencabulan 17 anak di Jambi, Alendra mengungkapkan bukti bahwa kliennya telah diperkosa oleh delapan anak.",0
"Security Officer Arema FC, Suko Sutrisno, yang menjadi terdakwa Tragedi Kanjuruhan Malang mengajukan pleidoi atau nota pembelaan dalam lanjutan sidang di PN Surabaya, Jawa Timur, Jumat (10/2).",0
"Direktur Utama Perum Bulog Budi Waseso menargetkan beras impor sebanyak setengah juta ton atau 500 ribu ton sampai di Indonesia pada 15 Februari 2023, dan langsung disalurkan ke masyarakat. ",0
"Singa milik Solo Safari Zoo dikabarkan lepas dari kandang, Jumat (10/2). Singa tersebut berhasil diamankan oleh sejumlah keeper untuk dimasukkan kembali ke dalam kandang.",0
"Tujuh pengoplos beras Bulog yang ditangkap Polda Banten mendapat keuntungan sebesar Rp3.700 per kg untuk 350 ton beras Bulog yang mereka campur. Beras oplosan itu lalu dikemas dengan merek lain seperti Rojo Lele, Badak dan lainnya.",0
"Pemerintah Kota (Pemkot) Jayapura, Papua menetapkan situasi tanggap darurat bencana selama 21 hari akibat gempa 5,4 magnitudo pada Kamis (9/2) sore WIT.",0
"Dinas Pariwisata Bali tak memandang buruk terhadap video viral dari vlogger asal Israel, Nuseir Yassin atau Nas Daily, di pulau Dewata tersebut.",0
"Puluhan ribu orang menandatangani petisi mendesak Kapolri dan Kapolda Jawa Timur untuk segera membebaskan dan mencabut status tersangka tiga petani Pakel, Banyuwangi yang ditangkap polisi.",0
Direktur Utama Perum Bulog Budi Waseso mengungkap alasan mengapa harga beras mahal di pasaran. Salah satunya adalah karena sebagian dari beras impor 350 ton itu dioplos.,0
Tujuh pelaku pengoplosan beras Bulog jadi kemasan kelas premium hingga 350 ton telah dibekuk aparat di Banten.,0
"Tersangka kasus pencabulan 17 anak di Jambi, Yunita (20) berusaha bunuh diri dengan melukai tangannya sendiri menggunakan silet. Dia merasa hidupnya hina dan hancur.",0
Pelaku pembacokan di kawasan Titik Nol Kilometer Yogyakarta ditangkap aparat kepolisian. Total ada enam orang yang ditangkap dalam kasus ini.,0
"Seekor buaya berukuran lima meter di sungai Batang Mandi Angin Kabupaten Pasaman Barat, Sumatera Barat (Sumbar) berhasil ditangkap setelah menyerang tiga orang dan menewaskan dua warga setempat.",0
Komisi Pengawas Persaingan Usaha (KPPU) Kanwil I Medan menemukan pelanggaran dalam penjualan minyak goreng Minyakita di Medan.,0
"Komisi Pengawasan Persaingan Usaha (KPPU) wilayah VI Makassar memeriksa dua distributor dan tiga pedagang eceran Minyakita imbas kelangkaan minyak goreng program pemerintah itu di Makassar, Sulawesi Selatan, sejak Januari hingga kini.",0
Korban Peristiwa Talangsari Lampung meminta negara menyelesaikan kasus pelanggaran HAM berat itu di pengadilan setelah 34 tahun berlalu.,0
Keluarga membantah adanya tindak pencabulan yang dilakukan Yunita (20) kepada 17 anak di Jambi. Ibu muda ini justru menjadi korban pemerkosaan yang dilakukan delapan anak tetangga.,0
Ketua Dewan Pers Ninik Rahayu mengatakan peringatan Hari Pers Nasional (HPN) 2023 menjadi ajang mempersiapkan menghadapi tahun politik dan meneguhkan profesionalitas di Indonesia.,0
"Sejumlah polisi kembali dihadirkan jadi saksi dalam lanjutan sidang Tragedi Kanjuruhan Malang yang digelar di PN Surabaya, Jawa Timur, Kamis (9/2).",0
Presiden RI Joko Widodo (Jokowi) menargetkan setidaknya satu bulan untuk menyelesaikan draf Perpres yang akan mengatur kerja sama platform digital dan perusahaan pers Indonesia bisa selesai.,0
Panitia Puncak Harlah Satu Abad Nahdlatul Ulama (NU) mengklarifikasi informasi yang menyebut lima dari sembilan bedug di acara itu telah hilang.,0
"Gempa berkekuatan magnitudo 5,4 terjadi di Papua, Kamis (9/2) petang WIT.",0
"Polda Jatim membantah telah melakukan tindakan tak sesuai prosedural saat menangkap tiga petani Desa Pakel, Kecamatan Licin, Banyuwangi beberapa hari lalu.",0
"Komandan Satgas Damai Cartenz Kombes Pol Faizal Rahmadani mengakui hingga kini TNI-Polri masih mencari keberadaan pilot pesawat Susi Air, Philip Merthens yang berkebangsaan Selandia Baru.",0
Anggota Polri Kombes Pol Joko Sumarno mengakui pernah memberikan uang sebesar Rp150 juta kepada mantan Rektor Unila Karomani usai anaknya lulus masuk Universitas Lampung.,0
"Dirjen Informasi dan Komunikasi Publik Kemenkominfo, Usman Kansong mengatakan pihaknya telah mengirim draf aturan terkait hak cipta jurnalistik kepada Presiden RI Joko Widodo (Jokowi).",0
"Polda Jawa Timur resmi menahan tiga orang petani Desa Pakel, Kecamatan Licin, Banyuwangi, dan satu orang lainnya, atas tuduhan penyebaran berita bohong.",0
"Sidang perdana perkara perbuatan makar Papua Barat yang dilakukan tiga terdakwa digelar di Pengadilan Negeri (PN) Makassar, Sulawesi Selatan, Rabu (8/2).",0
